city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,c#,asp.net,.net framework,git,entity framework,ооп,ms sql,javascript,mvc,postgresql,other
Новосибирск,2ГИС,2019-11-26T12:24:45+0300," Ищем коллегу-программиста в  команду разработки внутренних продуктов, предназначенных для подготовки и публикации данных  для внешних продуктов 2ГИС.   Мы - основа интеграций 2ГИС!   Мы - те, кто берет отовсюду все, что может и создает единый вкусный пакет для конечных продуктов от онлайна до мобилок!   Мы - пограничники, которые стоят на рубеже двух миров: энтерпрайза и конечных пользователей!   Если ты любишь много взаимодействовать с разными источниками данных, командами, отделами, готов с головой погрузиться в мир интеграций, делать все это быстрым, надежным и качественным, то мы очень ждем тебя!   Также наша команда занимается разработкой еще нескольких продуктов, предназначенных для управления настройками обработки данных, проверки уже сформированных пакетов, публикации их на боевые сервера.    Мы ждем от тебя:      Знания зыка C#, платформы .NET Framework, среды разработки MS Visual Studio;   Понимания принципов ООП и ООД, умение применять эти принципы на практике;   Знания языка SQL, опыт работы с MS SQL Server;   Умения работать в команде, нацеленность на результат, желание развиваться.      Немного об R&amp;D 2ГИС:    В Новосибирске у нас два больших офиса: этаж в Технопарке и одиннадцать этажей в Сан-Сити. Ты будешь работать в Сан-Сити. У нас нет дресс-кода и строгого графика. Кто-то приходит в 9, кто-то в 10, а кто-то когда удобно ему и команде. Главное, чтобы ты выполнял задачи в срок и был на связи с коллегами. Заработную плату готовы обсуждать индивидуально. ",Полная занятость,Полный день,От 1 года до 3 лет,|.NET Framework|C#|ООП|MS SQL|MS Visual Studio,3.0,101000.0,1.0,122120.0,разработчик .net с#,"Знания зыка C#, платформы .NET Framework, среды разработки MS Visual Studio. Понимания принципов ООП и ООД, умение применять эти принципы...","Ищем коллегу-программиста в команду разработки внутренних продуктов, предназначенных для подготовки и публикации данных для внешних продуктов 2ГИС.",0.5666666666666667,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
Новосибирск,Студия Разработки,2019-11-22T08:16:18+0300,"  Обязанности:      Разработка и поддержка нескольких проектов со стеком архитектуры ASP.NET C#, MVC, MS SQL   Участие в архитектурных решениях проекта.   Оценка и декомпозиция задач.   Ревью кода и решений.      Требования:      Общий опыт разработки – 5+ лет   C# / ASP.NET MVC / MS SQL   Понимание принципов ООП и MVC   Уверенное владение SQL-запросами, умение оптимизировать запросы   JavaScript (jQuery, Angular, или любой другой framework)   Участие в крупных enterprise проектах   Умение работать с системами контроля версий (GIT)      Желательные  (будут плюсом при рассмотрении кандидатов):     Умение разобраться с чужим кодом, рефакторинг старого кода   Знание микросервисной архитектуры   ASP.NET Core   Service Fabric   RabbitMq   Мобильные приложения (IOS, Android, Xamarin)      Условия:      Возможность профессионального и карьерного развития в компании.   Заработную плату обсуждаем с финальным кандидатом   Официальное трудоустройство согласно ТК РФ с первого дня.   Место работы: г. Новосибирск, 5 мин. от ст.м. Октябрьская   График работы: пятидневная рабочая неделя с 9-00 до 18-00   ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,101000.0,3.0,100000.0,с# .net разработчик,Общий опыт разработки – 5+ лет. C# / ASP.NET MVC / MS SQL. Понимание принципов ООП и MVC. Уверенное владение SQL-запросами...,"Разработка и поддержка нескольких проектов со стеком архитектуры ASP.NET C#, MVC, MS SQL. Участие в архитектурных решениях проекта. ",0.7,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Bacup IT,2019-11-18T11:10:17+0300," Компании-разработчику ПО под Windows требуется C# программист.   Ищем сотрудника в команду, которая ведет разработку нового продукта для европейского рынка по заказу нашего немецкого партнера.    Обязанности:      Участие в работе Scrum команды над улучшением существующих программных компонентов системы.   Разработка новой функциональности от этапа планирования до реализации и написания тестов        Требования:       Отличное знание С#, .Net 4.0 и опыт коммерческой разработки не менее 3 лет     Хороший опыт работы в Frontend разработке: ASP.NET и Web API, TypeScript, Angular, HTML, CSS.           Опыт работы с многопоточностью (TPL, async / await, объекты синхронизации).     Знание SQL, опыт работы с ORM (желательно Entity Framework).   Знание ООП, шаблонов проектирования   Английский язык – разговорный     Желательно:       Опыт работы с WPF, WCF (Prism)       Иметь опыт работы или представление о C++, COM (чтобы в случае необходимости, корректировать текущий код).           Иметь представление как работает Windows (окна, потоки, объекты синхронизации и т.д.)      Знание и практический опыт работы c DI-фреймворками (Unity, MEF, Autofac и т.д.)   Опыт использования систем контроля версий   Опыт участия в Agile разработках   Умение быстро осваивать незнакомые технологии и применять их для решения задач        Условия:        Работа в стабильной развивающейся компании. Со временем возможна релокация в Германию.   Хорошие возможности для профессионального роста.   Командная работа в дружном коллективе.   Интересные и разнообразные задачи.   Официальное трудоустройство, оплачиваемый отпуск и больничный.   Офис компании расположен в центральном районе Новосибирска, недалеко от метро Маршала Покрышкина.   Корпоративное изучение иностранных (английский, немецкий) языков.   Компенсация фитнес-абонемента.   Кофе, печенье, свежие фрукты ежедневно.   ",Полная занятость,Полный день,От 3 до 6 лет,|С#|.Net 4.0|WPF|ASP.NET|Ajax|ORM|ООП,6.0,101000.0,3.0,150000.0,разработчик .net,"Отличное знание С#, .Net 4.0 и опыт коммерческой разработки не менее 3 лет. Хороший опыт работы в Frontend разработке...",Участие в работе Scrum команды над улучшением существующих программных компонентов системы. Разработка новой функциональности от этапа планирования до реализации и...,0.8333333333333334,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
Новосибирск,ВЕЛВЕТЕК Системз,2019-12-11T09:17:28+0300,"  Velvetech –  это международная компания с 15-летней историей разработки передовых программных и аппаратных продуктов для компаний по всему миру. Компания Velvetech Systems является официальным партнером Microsoft уровня Gold по компетенции Application Development.    Локации:  офисы в Чикаго, Новосибирске и Омске.  Специализация:  консультирование, разработка, внедрение и обслуживание ПО, а также аппаратного обеспечения: IoT, Blockchain, Machine Learning и др.  Инструменты:  мы работаем с самыми современными технологиями, включая последние версии SQL Server, Visual Studio, ASP.NET MVC, EntityFramework, React, Angular, .net core, JIRA, Confluence, TeamCity, ReSharper, а также со многими другими языками и фреймворками.  Клиенты:  крупные американские медицинские ассоциации; ведущие фармацевтические и энергетические компании; производители оборудования; трейдинговые и финансовые организации; страховые компании.  Коллектив:  дружная команда профессионалов, в которой каждый добивается высоких результатов и профессионально растет не только благодаря своим собственным знаниям и навыкам, но и благодаря помощи и поддержке коллег.   Мы внимательно следим за трендами в мире технологий и активно сотрудничаем со стартапами на таких прорывных направлениях как Blockchain, Machine Learning, Internet of Things, FPGA и AI.    Чего мы от Вас ждем:      желания решать задачи high-load и знания, что такое sharding;   понимания, как добиться оптимальной производительности системы;   умения проектировать масштабируемые модульные системы;   готовность находить решения реальных задач бизнеса.      Требуются отличные знания и опыт применения:      C#, .NET Core   СУБД: MS SQL/Postgres   SQL, EF, Linq2SQL, другие ORM   Современные UI Frameworks: Angular 2+/ReactJS/VueJS   Frontend технологии: JavaScript/TypeScript, CSS/LESS/SASS   Умение писать понятный и поддерживаемый код   Понимание принципов SOLID и Clean Architecture   Уверенная работа с Git и понимание Git Flow   Сontinuous integration tools (TeamCity or Gitlab CI)   Понимание принципов проектирования микросервисной архитектуры   Хороший уровень владения английским языком и желание его совершенствовать      Плюсом будет:      Действующий сертификат Microsoft (MCSD)   Unit Testing   Docker / Kubernetes   Node.js   Mongo   Опыт работы с очередями: RabbitMQ / Aws SQS SNS / etc   Опыт работы с Cloud: Azure / Aws   Практический опыт проектирования микросервисной архитектуры   Опыт работы в терминале linux      Условия:    В нашей компании вы найдете массу возможностей для своего профессионального и карьерного роста, будете частью дружного коллектива, а также поучаствуете в создании востребованных продуктов, которыми реально пользуется огромное количество людей! А также, работа в Velvetech - это     официальное трудоустройство, соблюдение ТК;   возможность адаптировать рабочий график под себя;   проектные премии;   корпоративное обучение, курсы английского языка, сертификация от Microsoft за счет компании, бесплатный доступ на online learning platform (software/devops/project management/design/business);   ДМС для сотрудников;   компенсация занятий спортом;   комфортный офис в двухэтажном здании (1 минута пешком от станции &quot;Сеятель&quot;). Сотрудники занимают кабинеты на 5-6 человек, есть несколько переговорных комнат и оборудованных кухонь (вкусный натуральный кофе, чай, молоко и печеньки включены). Рядом с офисом есть продуктовые магазины, на расстоянии 5 минут - две столовые. Для отдыха есть библиотека, настольный теннис и хоккей, турник и боксерская груша.   ",Полная занятость,Гибкий график,От 3 до 6 лет,,6.0,101000.0,3.0,122120.0,senior .net разработчик,"Желания решать задачи high-load и знания, что такое sharding. Понимания, как добиться оптимальной производительности системы. Умения проектировать масштабируемые модульные...","Локации: офисы в Чикаго, Новосибирске и Омске. Специализация: консультирование, разработка, внедрение и обслуживание ПО, а также аппаратного обеспечения: IoT, Blockchain...",0.06666666666666667,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Axmor,2019-11-29T17:37:37+0300," В нашу профессиональную команду Axmor Software нужен .NET разработчик с опытом работы в коммерческих проектах, с хорошим пониманием процесса разработки и типовых решений для web.   Мы ищем человека, стремящегося профессионально развиваться и расти, добиваться результатов и участвовать в создании программных решений, которые используется для повышения качества жизни людей.    Задачи:      Разработка серверной и клиентской части веб-приложения.   Обсуждение требований с аналитиками и архитекторам проекта.   Оценка своих задач и планирование своей работы.   Участие как в уже разрабатываемых, так и новых проектах.   Работа в команде. Большинство проектов в компании ведутся по Agile методологии.      Проекты в команде:    1. Веб-приложение для фармацевтической компании - система хранения знаний, которая позволит вносить и хранить информацию по проводимым химическим реакциям внутри проектов, а также вести учёт расхода реагентов и других химических веществ.   2. Веб-приложение для нужд диспетчеров флота заказчика. Оно позволит планировать маршруты судов, их загруженность рейсами, а так же собирать отчетность по итогам выполнения всех рейсовых заданий.    Навыки и опыт:      Общий опыт .NET разработки 2+ лет.   Опыт работы с базами данных, в том числе NoSQL.   Отличное знание React или другого фреймворка;   Умение работать с современными инструментами программирования и совместной работы.   Опыт работы в команде.   Английский на уровне Intermediate.      Предлагаем:      Работу над сложными проектами в команде профессионалов.   Гибкий график работы - время присутствия в офисе согласуется с руководителем и командой.   Корпоративное обучение, участие сотрудников во внешних тренингах, семинарах, конференциях.   Официальное трудоустройство, четыре недели оплачиваемого отпуска, частичную компенсацию абонемента в фитнес/спортивный клуб и обучения английскому языку.   Комфортный офис в Академгородке с парковкой и транспортной доступностью.   ",Полная занятость,Гибкий график,От 3 до 6 лет,|.NET Framework|C#|Git|.NET Core|PostgreSQL|AngularJS|Azure|AWS,6.0,101000.0,3.0,122120.0,разработчик .net,"Общий опыт .NET разработки 2+ лет. Опыт работы с базами данных, в том числе NoSQL. Отличное знание React или...",Разработка серверной и клиентской части веб-приложения. Обсуждение требований с аналитиками и архитекторам проекта. Оценка своих задач и планирование своей...,0.4666666666666667,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
Новосибирск,ЭЛСИ ГРУПП,2019-12-12T05:40:58+0300," Высокотехнологичная IT компания  «ЭЛСИ Групп»  открывает поиск на позицию  .NET разработчика , для расширения своей команды и развития новых проектов. Ориентируясь в работе на личностно-профессиональный подход, мы собрали команду, способную реализовать задачу практически любой сложности. Сегодня мы стремимся к покорению новых высот разработки IT проектов, и для достижения этой цели, вполне возможно, нам необходимы именно твои навыки! Подробнее о предстоящих челленджах читай ниже.    Наш основной стек технологий:    .NET Framework 4.6+, .Net Core, Web API, Entity Framework (Code First), CQRS, SignalR, MS Azure Service Fabric (SOA), MSSQL, Elasticsearch    Задачи:    - Поддержка существующих и создание новых веб-решений (основанных на микросервисной архитектуре). - Постоянное командное взаимодействие с менеджерами проектов, аналитиками и front-end разработчиками.     Требования:    - Знание C# 6.0 - Понимание ООП, паттернов ОО-проектирования, принципов SOLID. - Опыт проектирования баз данных. - Опыт работы с ORM-системами (Entity Framework или NHibernate). - Понимание и опыт работы с реляционными СУБД (MSSQL Server: написание и оптимизация запросов). - Опыт командной работы по Agile (Scrum).     Будет преимуществом:    - Опыт работы с RabbitMQ. - Опыт работы с SOA. - Знания / опыт работы с Microsoft Azure Service Fabric.        Наши условия :     ДМС (амбулаторное лечение + стоматология). Заключен договор с крупными и известными клиниками Новосибирска, возможность получать консультацию и наблюдаться у лучших врачей города.   Постоянная динамика в профессиональном развитии.   Развитая система наставничества и работа в условиях взаимопомощи между коллегами.   Обсуждаемый график работы 5/2, стандартно 09.00-18.00 / 10.00-19.00 / 11.00-20.00.   Отсутствие дресс-кода и жестких условий труда, кофе и чай в неограниченном количестве.   2 комфортных оборудованных офиса в центре Новосибирска и в центре Академгородка.   Насыщенная корпоративная жизнь - ежегодные корпоративы и тимбилдинги!      О нас:     «ЭЛСИ Групп»  это высокотехнологичная IT компания в составе международного холдинга .  Наша основная цель – создание передовых технологий для внутренних и внешних заказчиков fintech отрасли, мы ведем как российские, так и зарубежные проекты.   Энергичность, свежесть взглядов и стремление реализовать себя как в профессиональном, так и в личностном аспекте – это то, чего мы ждём от своих коллег и за что поощряем их.   Если задачи и условия тебя устраивают, и тебе есть, что предложить компании – оставляй свой отклик, мы позвоним в течение первых 1-2 рабочих дней и начнем наше знакомство. ",Полная занятость,Полный день,От 1 года до 3 лет,|.NET|.NET Framework 4.6+|.NET Core|C#|RabbitMQ|MS SQL|SOLID|Entity Framework|ELK|Microsoft Azure Service Fabric|SOA|TeamCity,3.0,101000.0,1.0,90000.0,.net разработчик,"Знание C# 6.0. - Понимание ООП, паттернов ОО-проектирования, принципов SOLID. - Опыт проектирования баз данных. - Опыт работы с ORM-системами...","Поддержка существующих и создание новых веб-решений (основанных на микросервисной архитектуре). - Постоянное командное взаимодействие с менеджерами проектов, аналитиками и front...",0.03333333333333333,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
Новосибирск,ЕвразХолдинг,2019-12-10T05:10:37+0300," Обязанности:   1) Разработка программного обеспечения для сложных ИС производственного назначения, порталов и web приложений   2) Разработка мобильных приложений   3) Участие в проектах внедрения MES систем, решений продуктов «Индустрия 4.0»   4) Сопровождение внедренных ИС (выполнение запросов на изменение)    Требования:    1) Знание принципов объектно-ориентированного программирования   2) Знание C#, ASP.NET, .NET\.NET Core, ASP.NET Web API   3) Опыт работы с GIT и\или TFS   4) Опыт разработки мобильных приложений   5) Опыт работы с базами данных MS SQL, Oracle итп   6) Приветствуется знание продуктов линейки MS SSAS\PBI\MIM\FIM, SharePoint, SPFx, JavaScript, PNP, Angular, Node.js, REACT   7) Высшее техническое   8) Иностранный язык: английский технический/разговорный   9) Навыки владения ПК: профессионал   10) Опыт работы в команде   12) Личные качества: системное мышление, аналитические способности, ответственность   ​​​ ",Полная занятость,Полный день,От 1 года до 3 лет,|Английский язык|MS SQL|Аналитическое мышление|HTML|Управление проектами|Работа в команде|JavaScript|Разработка ПО,3.0,101000.0,1.0,122120.0,разработчик .net,"1) Знание принципов объектно-ориентированного программирования. 2) Знание C#, ASP.NET, .NET\.NET Core, ASP.NET Web API. 3) Опыт работы с...","1) Разработка программного обеспечения для сложных ИС производственного назначения, порталов и web приложений. 2) Разработка мобильных приложений. 3) Участие в...",0.1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
Новосибирск,JetBrains,2019-12-02T13:11:19+0300," dotTrace и dotMemory — инструменты, которые позволяют находить проблемы производительности и потребления памяти в .NET-приложениях, умеют работать с гигантскими объемами данных и показывают их пользователю в удобном виде.   Мы хотим сделать профилирование приложений проще и удобнее. Чтобы программисты во всем мире заботились не только о красоте кода, но и о поведении своей программы в runtime на ежедневной основе.    Мы хотим видеть тебя в своей команде, если ты:        Пишешь на C#, C++, Java или любом другом языке со статической типизацией как минимум пять лет в коммерческом проекте.       Пишешь на C# как минимум три года в коммерческом проекте.       Хорошо понимаешь принципы ООП и современные парадигмы разработки (Dependency Injection, SOLID, модульное и интеграционное тестирование и т. д.).       Умеешь оптимизировать и поддерживать чужой код так же хорошо, как и свой.       Можешь и хочешь эффективно работать самостоятельно, без постоянного направления извне.       Эффективно проводишь исследования.       Умеешь работать в команде: открыт(а) для других точек зрения и можешь аргументированно отстаивать свою позицию.       Готов(а) работать в распределенной команде.        И особенно если ты:        Имеешь опыт в создании архитектуры приложений.       Знаком(а) с WPF, XAML, MVVM.       Знаешь, как сделать профилирование производительности и памяти проще и интересней.        Какие задачи нужно будет решать:      Писать новые фичи, включая написание кода на всех уровнях приложения, от DAL до GUI. У нас нет деления на backend и GUI разработчиков.   Разрабатывать новые алгоритмы для анализа данных или автоматического поиска проблем.   Поддерживать уже написанные алгоритмы и подсистемы.   Писать много автоматических тестов.   Принимать участие в архитектурных и UX-решениях.   ",Полная занятость,Гибкий график,От 3 до 6 лет,,6.0,101000.0,3.0,180000.0,senior software разработчик in .net profilers team,"DotTrace и dotMemory — инструменты, которые позволяют находить проблемы производительности и потребления памяти в .NET-приложениях, умеют работать с гигантскими объемами...","Писать новые фичи, включая написание кода на всех уровнях приложения, от DAL до GUI. У нас нет деления на backend...",0.36666666666666664,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Aurus,2019-12-10T08:09:41+0300," Aurus – разработчик ПО в области корпоративной связи и контакт-центров. Мы - технологический партнер Cisco и большинство наших решений предназначены для работы с коммуникационными платформами Cisco.   Мы разрабатываем собственные решения, некоторые из которых не имеют аналогов в мире, и продаем лицензии среднему и крупному бизнесу. 75% компаний из рейтинга РБК 500 - уже наши клиенты и мы выходим на зарубежные рынки, запустив в 2018 представительство в Индии, а в 2019 – на Ближнем Востоке.   Нас 30 человек, но мы делаем то, чем пользуются компании-лидеры и люди, которых вы видите каждый день по телевизору. Если ты хочешь добавить часть себя в эту историю, приходи знакомиться в Гуси Академпарка Академгородка Новосибирска.   Сегодня мы расширяем отдел продаж на зарубежных рынках и приглашаем кандидатов на позицию  ведущий .  Net разработчик .      Требования:    .NET,   .NET Core   Databases (T-SQL),   Multithreading (общее понимание и опыт использования)   Linq2Db,   Entity Framework Core   XML, CSV, JSON (общее понимание и опыт использования)   Logging frameworks     Будет плюсом:     Работа с брокерами сообщений (RabbitMQ)   Опыт работы с PostgreSQL или Firebird   Опыт работы с UML,   Опыт разработки на Angular 6/7/8 с использованием Material Design     Если чувствуешь, что это про тебя или почти про тебя, высылай резюме и контакты. ",Полная занятость,Полный день,От 1 года до 3 лет,|C#|SQL|XML|UML|MS Visual Studio,3.0,101000.0,1.0,122120.0,.net разработчик,NET. .NET Core. Databases (T-SQL). Multithreading (общее понимание и опыт использования). Linq2Db. Entity Framework Core. ,Работа с брокерами сообщений (RabbitMQ).,0.1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Новосибирск,PM&HM,2019-12-13T06:20:11+0300," Наша компания разрабатывает и продвигает инновационные технологические решения для лечения социально-значимых заболеваний.   Все разработки компании основаны на фундаментальной и прикладной науке, проверены в рамках лабораторных и клинических испытаний   Мы привлекаем в команду специалистов, которые готовы вложить свой опыт и знания в решение амбициозных задач и получить возможность для развития и реализации своего потенциала на международном уровне. Мы живем и работаем в Новосибирске, Москве, Женеве и Базеле у нас уютные офисы, дружная команда и большие планы по развитию.   Мы приглашаем в свою команду  .NET developer (C#)     Основные задачи:      Разработка высоконагруженного сервиса на .Net Core   Поддержка и доработка Windows Desktop приложения на WinForms.   Формирование требований к Архитектуре классов, интерфейсов при реализации приложения.   Оценка трудозатрат со стороны разработчика ПО на реализацию поставленной задачи.   Анализ и решение проблем, связанных с производительностью Сервера приложений, Веб сервисов.      Какими компетенциями должен обладать разработчик:      C#, .Net Framework, MS SQL(T-SQL)/PostgreSQL 10.   XML; JSON; Работа с веб-сервисами через REST/SOAP; Понимание SOA.   Уверенное знание SQL; ООП, SOLID.   Практический опыт разработки веб-сервисов.      Будет плюсом:      Опыт работы с DevExpress.   Опыт работы с Python3.   Опыт работы с крупными БД, оптимизация работы сложны запросов.      Личностные характеристики:      Высокая лояльность к компании и реализуемому проекту.    Высокая самоорганизованность.   Стремление к развитию, способность к самообучению.   Ориентированность на результат и успех, целеустремленность.   Инициативность, активная жизненная позиция.   Коммуникативные навыки.          Условия:      Возможность реализовать себя в инновационном проекте мирового масштаба.    Длительность проекта от 5-ти лет.   Работа в команде профессионалов.   Официальное трудоустройство согласно ТК РФ, полностью «белая» зарплата   Готовы обсуждать уровень заработной платы индивидуально.       ",Полная занятость,Полный день,От 3 до 6 лет,|PostgreSQL|SOAP|Windows Forms|.NET Framework|XML,6.0,101000.0,3.0,122120.0,.net разработчик разработчик разработчик,"C#, .Net Framework, MS SQL(T-SQL)/PostgreSQL 10. XML; JSON; Работа с веб-сервисами через REST/SOAP; Понимание SOA. ","Все разработки компании основаны на фундаментальной и прикладной науке, проверены в рамках лабораторных и клинических испытаний. Разработка высоконагруженного сервиса на...",0.0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
Новосибирск,DANYCOM,2019-12-09T09:11:22+0300,"  Внимание! Вакансия открыта в г. Краснодаре.         Обязанности:      Участие в разработка технических дизайнов (модель данных, бизнес-объекты, интерфейс).   Разработка модулей системы в соответствии с техническими спецификациями.   Устранение ошибок в программном обеспечении.   Разработка и выполнение модульных тестов (unit test).   Внедрение новых технологий в текущие продукт (Elastic, Redis, RabbitMQ).   Участие в подборе разработчиков и развитие экспертизы существующей команды.   Улучшения качества кода.     Требования:     Опыт разработки на платформе .NET не менее 3 лет, желательно .NET Core.   Знание ASP.NET MVC/Web API, ASP.NET Core/Web API.   Понимание и применение на практике различных шаблонов проектирования.   Понимание юнит и интеграционного тестирования, рефакторинга, TDD (и желательно ATDD).   Иметь опыт работы в Agile или его внедрения, способность к фасилитации.   Умение работать с git (merge, rebase, squash).   Опыт работы с Docker.   Знание особенностей работы с БД, желательно PostgreSQL (оптимизация запросов, построение правильных индексов, хранимые процедуры).   Базовый опыт работы с Linux.      Наши преимущества:      Своя техническая книжная библиотека.   Используем Linux в production.   Используем только .NET Core, кроссплатформенные приложения.   Используем последние библиотеки и фреймворки (.NET Core 2/3, C# 8.0, VS2019 + Resharper).   Используем современные методологии и подходы SAO, DDD, MicroServices, Design By Contract, SOLID, KISS, DRY.   Используем процесс CI/CD с юнит-, интеграционными-, приемочными-тестами.   Используем в работе Agile, SCRUM.   Работаем в gitlab, процесс по gitflow.   Проводим Code Review.      Условия:       Работа в федеральной компании.   Работа в центральном офисе в центре города.   Официальное оформление согласно ТК РФ в штат компании.   Полностью официальная заработная плата.   Испытательный срок.   Возможность развития, интересные задачи.   Возможность участия в крупных ИТ-конференциях.   Возможности для профессионального и карьерного роста.   Корпоративные праздники, тимбилдинги.   Подарки детям сотрудников на Новый год.   Помощь в переезде.   ",Полная занятость,Полный день,От 3 до 6 лет,|Git|PostgreSQL|Agile Project Management|Unit Testing|TFS,6.0,200000.0,3.0,140000.0,ведущий разработчик .net,"Опыт разработки на платформе .NET не менее 3 лет, желательно .NET Core. Знание ASP.NET MVC/Web API, ASP.NET Core/Web...","Участие в разработка технических дизайнов (модель данных, бизнес-объекты, интерфейс). Разработка модулей системы в соответствии с техническими спецификациями. ",0.13333333333333333,2,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Новосибирск,Springs Tech,2019-12-02T09:54:36+0300," Springs Tech – компания, располагающаяся в технопарке Новосибирского Академгородка. Мы работаем с зарубежными партнёрами и занимаемся задачами виртуализации.   Сейчас мы делаем большой и интересный проект – платформу для запуска Андроид-игр на настольном ПК. Это сложный R&amp;D проект с большим потенциалом, он длится уже больше 2 лет и сейчас имеет внушительную пользовательскую аудиторию. На проекте есть полный спектр задач от backend до UI, начиная от простых задач до полномасштабных исследований в совершенно новых областях. Мы смотрим в будущее и готовы воплощать самые современные и эффективные практики. Сейчас мы используем Git, код ревью, тесты, JIRA, CI.   Наш офис расположен в месте с отличной инфраструктурой – Академпарке. Офис классического типа, состоит из небольших кабинетов, не опен спейс. У нас тихие условия работы, удобные рабочие места и современное железо. У нас нет ненужной бюрократии, мы готовы обсуждать идеи разработчиков и поощрять их. В нашей команде у каждого есть возможность влиять на судьбу проекта и воплощать в жизнь свои идеи.   Сейчас мы ищем разработчика .NET, который бы поддерживал и развивал наше desktop-приложение – основу платформы для запуска игр. У нашей платформы более 200 тысяч активных пользователей и мы хотим существенно улучшить UI и UX, чтобы пользователям было приятно заходить и играть на нашей платформе снова и снова.    Что нужно знать/уметь :   • Хорошее знание .NET и умение содержать код в виде, который позволяет легко новым разработчикам входить в проект.   • Разбираться в различных контролах и библиотеках для построения UI на десктопе для Windows (и желательно Mac), чтобы предложить оптимальные варианты при решении конкретных задач   • Умение разрабатывать минималистичные, аккуратные и удобные интерфейсы пользователя.   • Желательно представление о WinAPI и как его использовать, а так же PInvoke и умение находить решения для задач, которые невозможно сделать на чистом .NET   • Желателен опыт работы с .NET Core или Xamarin.   • Желателен опыт создания web-like десктопных приложений (таких как electron apps). Если у вас нет какого-то специфического опыта, но вы хотите принять участие в создании проекта, которым будут пользоваться миллионы игроков по всему миру - присылайте свое резюме.    Что мы предлагаем:    • Полностью белая заработная плата, зарплатная вилка указана после вычета налогов, то есть &quot;на руки&quot;   • Помощь в изучении новых языков программирования, технологий, инструментов разработки   • Демократичная атмосфера, минимум менеджмента, гибкий рабочий график   • Офис в Технопарке Академгородка ",Полная занятость,Полный день,От 1 года до 3 лет,|C#|.NET Framework|Git|UI|.NET Core|Xamarin,3.0,101000.0,1.0,200000.0,.net desktop разработчик,"Что нужно знать/уметь: Хорошее знание .NET и умение содержать код в виде, который позволяет легко новым разработчикам входить в...",Без обязанностей,0.36666666666666664,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
