city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,group
Санкт-Петербург,РЕД БРИКС ДЕВЕЛОПМЕНТ,2019-11-29T09:25:23+0300,"<p><strong>RED BRIX WALL - </strong>разработчик игр для мобильных платформ. У нас нет бюрократии, нет дресс-кода, нет ограничений творческих идей. Зато у нас есть сплоченная команда опытных спецов, самые комфортные условия для реализации и развития своих скилов и, конечно, интересная работа!</p> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>Внедрение игровых объектов и написание логики их поведения (lua);</li> <li>Конфигурирование игрового контента;</li> <li>Интеграция звуков, текстур и анимаций;</li> <li>Тесное взаимодействие с другими отделами (художники, гейм-дизайнеры, тестировщики) при разработке обновлений.</li> </ul> <p><strong>Для этого пригодится:</strong></p> <ul> <li>Желание развиваться в области игровой индустрии);</li> <li>Высшее техническое образование;</li> <li>Знание или готовность изучить LUA;</li> <li>Умение планировать и оценивать ваши задачи, обеспечивая своевременное выполнение работ;</li> <li>Ответственность, аккуратность и внимание к деталям, умение и желание работать в коллективе.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт разработки игровых проектов;</li> <li>Умение использовать GIT;</li> <li>Навык работы со скелетной 2D анимацией (Spine) и графикой (Adobe PS, Gimp).</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Гибкий график работы (время работы ты выберешь сам);</li> <li>Официальное трудоустройство с первого рабочего дня (больничные, отпуска);</li> <li>Полностью белая заработная плата, никаких конвертов;</li> <li>Офис в самом центре города (м. Чернышевская);</li> <li>Возможность профессионального и карьерного роста;</li> <li>Чай, кофе, печеньки, фрукты, дружелюбная атмосфера и домашний уют.</li> </ul>",Полная занятость,Гибкий график,От 1 года до 3 лет,Без ключевых навыков,3.0,128157.8947368421,1.0,79795.91836734694,gameplay разработчик,Желание развиваться в области игровой индустрии). Высшее техническое образование. Знание или готовность изучить LUA. Умение планировать и оценивать ваши задачи...,"Внедрение игровых объектов и написание логики их поведения (lua). Конфигурирование игрового контента. Интеграция звуков, текстур и анимаций. Тесное взаимодействие с...",22,разработчик
Санкт-Петербург,Беамр имэджинг РУ,2019-12-12T17:34:38+0300,"<p>Beamr is the world leader in encoding technology, video processing and media optimization solutions. Beamr is seeking for a senior researcher/developer. This is a position with our video processing and compression R&amp;D team, working on leading technologies and products in video analysis, compression and optimization. We strive to provide an energetic atmosphere that encourages the free exchange of ideas and opinions with a focus on professional growth</p> <p><strong>Responsibilities of the position:</strong></p> <ul> <li>Constantly track the latest trends in video coding theory and practice.</li> <li>Participation in development and implementation of algorithms for video analysis and compression.</li> </ul> <p><strong>Requirements of the position:</strong></p> <ul> <li>Advanced degree in mathematics, physics, computer science, or electrical engineering.</li> <li>At least 2 years of experience in video processing</li> <li>Familiarity with video compression standards (H.264, HEVC, VP9, AV1).</li> <li>Interest and experience with video processing, compression and computer vision technologies.</li> <li>Fluency in C/C++</li> <li>Ability to meet deadlines and commitments in a fast paced environment.</li> <li>Quick and independent learner with an interest in R&amp;D</li> <li>Good English level writing with ability to read technical literature and large volumes of technical papers</li> </ul> <p><strong>Nice to Have:</strong></p> <ul> <li>Mathematical background. Knowledge of probability theory, statistics, linear algebra.</li> <li>Experience with video processing tools (FFMpeg, OpenCV, x.264, x.265).</li> <li>Experience with Python, MatLab or other numerical computing environments.</li> </ul> <p><strong>What we offer:</strong></p> <ul> <li>Competitive salary depending on experience (discussable, but definitely above industry average).</li> <li>Company stock option.</li> <li>Work in a friendly professional team. Absolutely no bureaucracy in our working process</li> <li>Comfortable office (open 24/7) with snacks, tea and coffee. Close to metro station.</li> <li>Free parking near the office.</li> <li>Medical insurance.</li> <li>Flexible working schedule.</li> <li>English classes in the office.</li> <li>Informal company events.</li> <li>Possible travel with business trips and professional conferences in the US or Israel.</li> </ul>",Полная занятость,Полный день,От 3 до 6 лет,|MATLAB|Python|Английский язык|MS PowerPoint|C++,6.0,128157.8947368421,3.0,79795.91836734694,senior researсher разработчик in video proсessing and сompression,"Advanced degree in mathematics, physics, computer science, or electrical engineering. At least 2 years of experience in video processing. ",Constantly track the latest trends in video coding theory and practice. Participation in development and implementation of algorithms for video...,8,разработчик
Санкт-Петербург,NOVARDIS,2019-12-10T16:57:23+0300,"<p><strong>NOVARDIS</strong></p> <p><em>Золотой партнер SAP, более 300 успешно реализованных проектов.</em></p> <p><em>15 лет экспертизы внедрения и сопровождения SAP.</em></p> <p><em>Топ-100 лучших работодателей России.</em></p> <p><em>300 человек в команде профессионалов.</em></p> <p><strong>Необходимые навыки и знания:</strong></p> <ul> <li>опыт работы с<strong> </strong>шаблонизаторами;</li> <li>опыт работы на чистом JavaScript;</li> <li>умение разбираться в чужом коде;</li> <li>умение работать с фреймворком SAPUI5 будет Вашим преимуществом;</li> <li>HTML, CSS, SASS (SCSS);</li> <li>REST API;</li> <li>NodeJS, Typescript, Websocket.</li> </ul> <p><strong>Основные задачи:</strong></p> <ul> <li>разработка и расширение компонентов SAPUI5;</li> <li>доработка существующего функционала;</li> <li>работа с плагинами.</li> </ul> <p><strong>Мы гарантируем:</strong></p> <ul> <li>полное соблюдение норм трудового законодательства, «белая» заработная плата;</li> <li>гибкое начало рабочего дня с 9:00 до 11:00;</li> <li>бесплатное изучение иностранных языков в рамках Компании (немецкий, английский);</li> <li>льготные условия обучения в школе SkyEng;</li> <li>ДМС, включая квалифицированных стоматологов и специальные программы страхования членов семьи;</li> <li>насыщенную корпоративную жизнь: яркие поездки за границу, спортивные мероприятия, бизнес-завтраки с владельцами бизнеса, своя музыкальная группа, которая готовит запоминающиеся музыкальные приглашения на SAP форумы и многое другое;</li> <li>оплату корпоративной мобильной связи;</li> <li>современное оборудование, кофе/чай, молоко/сливки и сладости.</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,Без ключевых навыков,3.0,128157.8947368421,1.0,79795.91836734694,разработчик,Опыт работы с шаблонизаторами. Опыт работы на чистом JavaScript. Умение разбираться в чужом коде. Умение работать с фреймворком SAPUI5...,Разработка и расширение компонентов SAPUI5. Доработка существующего функционала. Работа с плагинами.,10,разработчик
Санкт-Петербург,Манзони,2019-11-14T22:31:16+0300,"<p><em>Мы расширяем департамент разработки и ищем талантливого PHP Backend-разработчика, способного работать со сложными продуктами и осваивать новые технологии. </em></p> <p><strong>Итак, Вам предстоит:</strong></p> <ul> <li> <p>Участие в разработке архитектуры продукта;</p> </li> <li> <p>Разработка масштабируемых внутренних сервисов;</p> </li> <li> <p>Разработка API;</p> </li> <li> <p>Участие в оценке задач, проектировании и анализе технических решений.</p> </li> </ul> <p><strong>Требования:</strong></p> <ul> <li> <p>Отличное знание PHP;</p> </li> <li> <p>Опыт работы с MySQL, Redis/Memcache;</p> </li> <li> <p>Опыт работы с Yii2;</p> </li> <li> <p>Опыт работы с Linux;</p> </li> <li> <p>Понимание RESTful;</p> </li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Работа в динамичной области и быстро развивающейся компании;</li> <li>Амбициозные проекты и возможность профессионального роста в сильной команде разработчиков;</li> <li>ДМС после испытательного срока;</li> <li>Лёгкость в принятии решений, мы против бюрократии;</li> <li>Гибкое начало рабочего дня;</li> <li>Видовой офис в 3-х минутах от метро Петроградская;</li> <li>Социальные программы после окончания испытательного срока;</li> <li>Официальное оформление, полное соблюдение ТК РФ;</li> <li>Хороший кофе, чтобы проснуться.</li> </ul> <p> </p>",Полная занятость,Полный день,От 3 до 6 лет,|Yii|MySQL|Linux|PHP|Разработка технических заданий,6.0,128157.8947368421,3.0,120000.0,senior php разработчик,"Отличное знание PHP. Опыт работы с MySQL, Redis/Memcache. Опыт работы с Yii2. Опыт работы с Linux. Понимание RESTful.","Участие в разработке архитектуры продукта. Разработка масштабируемых внутренних сервисов. Разработка API. Участие в оценке задач, проектировании и анализе технических решений.",36,разработчик
Санкт-Петербург,ARRIVAL LTD,2019-11-25T10:33:18+0300,"<p>Компания ARRIVAL Ltd. создает autonomous - ready коммерческий электротранспорт таким, каким он должен быть: доступным, элегантным, тихим, чистым и безопасным. Программное обеспечение автомобиля (от контроллеров движения до панели управления, а также сопутствующие сервисы) мы разрабатываем в Санкт-Петербурге, грузовики собираются в Англии.</p> <p>Мы ищем опытного Frontend разработчика для уникального для России проекта на стыке IT и автомобильной индустрии.<br />Одна из крупных частей проекта – облачная система взаимодействия с транспортными средствами для сбора телеметрических данных, взаимодействия и удаленного управления автомобилем.</p> <p><strong>Вашими задачами будут:</strong></p> <ul> <li>Проектирование и разработка клиентской части Web-приложений.</li> <li> <p>Разработка библиотек визуальных компонентов.</p> </li> </ul> <p><strong>Мы ждем от вас:</strong></p> <ul> <li> <p>Опыт разработки web-интерфейсов (мы используем последние версии спецификаций JavaScript, HTML и CSS).</p> </li> <li> <p>Опыт работы с React (в том числе с использованием Redux и Immutable.js).</p> </li> <li> <p>Опыт кроссбраузерной разработки.</p> </li> <li> <p>Опыт работы с REST-Api и websockets.</p> </li> <li> <p>Знание способов профилирования и оптимизации быстродействия JS-кода.</p> </li> </ul> <p><strong>Хорошим дополнением будет:</strong></p> <ul> <li> <p>Опыт написания тестов для JavaScript-кода.</p> </li> <li> <p>Опыт визуализации данных (при помощи d3.js или аналогичных библиотек).</p> </li> <li> <p>Опыт работы с Node.js, Python, Docker.</p> </li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Работа над востребованным, живым проектом;</li> <li>Работу в условиях легкого выбора оптимальных инструментов;</li> <li>Увлеченную своим делом команду, где умеют слышать;</li> <li>Условия работы: оформление по ТК РФ + доплата до 100% оклада для больничных и отпусков, полный пакет ДМС, компенсация затрат на занятия спортом и/или изучение иностранного языка, бесплатные горячие обеды в офисе.</li> </ul>",Полная занятость,Полный день,От 3 до 6 лет,Без ключевых навыков,6.0,128157.8947368421,3.0,79795.91836734694,senior front end разработчик,"Опыт разработки web-интерфейсов (мы используем последние версии спецификаций JavaScript, HTML и CSS). Опыт работы с React (в том числе...",Проектирование и разработка клиентской части Web-приложений. Разработка библиотек визуальных компонентов.,26,разработчик
Санкт-Петербург,Sphere Consulting,2019-12-11T18:19:19+0300,"<p>Sphere Software partnered with a worldwide e-commerce marketplace connecting subscribers with local merchants.</p> <p>We are enhancing the customer&#39;s merchant back office and booking functionality</p> <p><strong>Requirements:</strong></p> <ul> <li>4-5 years of Front End development expertise;</li> <li>Proficient with ReactJS;</li> <li>Familiar with NodeJS;</li> <li>Solid knowledge of HTML/CSS</li> <li>Upper-intermediate English for client-side communication</li> </ul> <p><strong>Responsibilities:</strong></p> <ul> <li>Understanding front and back parts of web-application to be able to solve business problems and take responsibility for the result;</li> <li>Solve problems and work by yourself without micromanagement and direct control;</li> <li>Handle customer communication and act as a subject matter expert for client queries.</li> </ul> <p><strong>Company culture:</strong></p> <ul> <li>Create excellence in several technology verticals instead of performing poorly across many;</li> <li>Focus on what we know best and overachieve while doing it;</li> <li>Value personal work-life balance by offering flexible arrangements;</li> <li>Practice honesty as the best policy and loyalty above all else;</li> <li>Establish a long-term mutual relationship instead of per-project deals.</li> </ul> <p><strong>On-site benefits:</strong></p> <ul> <li>Competitive compensation and paid time off;</li> <li>Sports compensation;</li> <li>Comfy office and flexible work arrangements;</li> <li>Team of professionals providing you with the opportunity to grow;</li> <li>Paid professional trainings, conferences, career and proficiency development plans;</li> <li>Team building events.</li> </ul>",Полная занятость,Удаленная работа,От 3 до 6 лет,Без ключевых навыков,6.0,128157.8947368421,3.0,79795.91836734694,senior reaсt разработчик,4-5 years of Front End development expertise. Proficient with ReactJS. Familiar with NodeJS. Solid knowledge of HTML/CSS. ,Understanding front and back parts of web-application to be able to solve business problems and take responsibility for the...,9,разработчик
Санкт-Петербург,OpenStart,2019-11-25T16:37:30+0300,"<strong>Обязанности:</strong> <ul> <li>Создание и поддержка веб-сайтов</li> </ul> <strong>Требования:</strong> <ul> <li>Знать базовые функции и понимать принцип работы: PHP, MySQL, JavaScript, HTML</li> <li>Желание учиться</li> </ul> <p><strong>Желательно иметь знания:</strong></p> <ul> <li>1С-Битрикс</li> <li>Symfony</li> <li>Laravel</li> <li>WordPress</li> </ul> <strong>Условия:</strong> <ul> <li>Обучение и работа на территории работодателя</li> <li>Рабочий день с 10 до 19 часов по будням</li> <li>Выплата заработной платы 2 раза в месяц - 10 и 25 числа месяца</li> <li>Чай, кофе, печеньки, колбаса, фрукты и т. п.</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,|CSS|Git|Jetbrains Phpstorm|JavaScript|MySQL|PHP|HTML,3.0,128157.8947368421,1.0,30000.0,junior php разработчик,"Знать базовые функции и понимать принцип работы: PHP, MySQL, JavaScript, HTML. Желание учиться. 1С-Битрикс. Symfony. Laravel. WordPress.",Создание и поддержка веб-сайтов.,25,разработчик
Санкт-Петербург,Docsvision,2019-12-06T17:02:34+0300,"<p><strong>Компания ДоксВижн - IT-компания, разработчик одной из топовых систем управления документами и бизнес-процессами предприятий, приглашает на работу стажера- разработчика в команду внедрений собственных проектов.</strong></p> <p><strong>Стажировка</strong> — это обучение по индивидуальному плану с высококвалифицированными специалистами и выполнение практической работы в разрезе актуальных производственных задач:</p> <ul> <li>Изучение разработки ПО (JavaScript, C#, SQL)</li> <li>Изучение СЭД Docsvision</li> <li>Изучение программирования</li> </ul> <p>Мы оплачиваем стажировку, и если она пройдёт успешно - принимаем в штат на должность <strong>Младшего разработчика.</strong></p> <p><strong>Профессиональные требования:</strong></p> <ul> <li>Базовые знания JavaScript ( мы используем React, TypeScript)</li> <li>Знакомство с платформой Microsoft .Net, языком C#, средой VisualStudio.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Знание и понимание ООП</li> <li>Знание теории реляционных БД, TSQL, опыт использования WinForms или WPF</li> </ul> <p>Если вы знакомы с основными технологиями, но ещё не полностью обладаете всеми этими компетенциями, но готовы их быстро освоить – смело обращайтесь, обсудим варианты</p> <p><strong>Мы ценим и любим наших сотрудников, а потому работать у нас по-настоящему здорово:</strong></p> <ul> <li>Мы предлагаем интересные, прикладные задачи, возможность проявить свой потенциал</li> <li>Индивидуальный график стажировки, позволяющий совмещать работу с учебой</li> <li>Предоставляем большую внутреннюю базу знаний + организацию обучения на курсах и тренингах</li> <li>Полностью официальное оформление</li> <li>Оплачиваем обеды</li> <li>ДМС для некурящих сотрудников и их детей при оформлении в штат</li> <li>Ну и, конечно, демократичная атмосфера, отличная команда экспертов и комфортный офис :)</li> </ul>",Полная занятость,Полный день,Нет опыта,|C#|WPF|Windows Forms|.NET Framework|Transact-SQL|JavaScript,,128157.8947368421,,79795.91836734694,стажер разработчик,"Базовые знания JavaScript ( мы используем React, TypeScript). Знакомство с платформой Microsoft .Net, языком C#, средой VisualStudio. Знание и понимание ООП. ","Изучение разработки ПО (JavaScript, C#, SQL). Изучение СЭД Docsvision. Изучение программирования.",14,разработчик
Санкт-Петербург,ЭР-Телеком,2019-12-10T15:20:22+0300,"<p><strong>АО ЭР-Телеком Холдинг </strong>- ведущий независимый федеральный оператор телекоммуникационных услуг в России, по итогам 2018 года входит в Топ-5 привлекательных работодателей в сфере телеком по версии hh.ru. Ты знаешь нас по брендам Дом.ru и Movix. Работаем с 2001 года. По числу пользователей широкополосного доступа в интернет мы №2 в России, по пользователям платного ТВ - №3.</p> <p>IT в ЭР-Телекоме - это более 400 профессионалов, занимающихся развитием и поддержкой широкого набора информационных систем, от 1С и IBM Campaign до самописных биллинга и CRM на базе СУБД Oracle.</p> <p><strong>Чем предстоит заниматься</strong>:</p> <ul> <li>Разработка ПО для автоматизации внутренних систем и бизнес-процессов компании;</li> <li>Участие в проектировании структуры данных, разработка структуры БД;</li> <li>Разработка на PL\ SQL (функции, процедур, пакетов);</li> <li>Обеспечение работоспособности и производительности БД (поиск и оптимизация запросов);</li> <li>Анализ ошибок в использовании системы‚ предложение решений по их устранению;</li> <li>Оптимизация и рефакторинг программного кода.</li> </ul> <p><strong>Мы ждем от вас:</strong></p> <ul> <li>Отличное знание СУБД Oracle, PL/SQL;</li> <li>Опыт написания сложных SQL-запросов;</li> <li>Логическое мышление, способность разобраться в сложных ситуациях;</li> <li>Желание разобраться в бизнес-процессах компании.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Работу в федеральной динамично развивающейся компании;</li> <li>Профессиональное развитие и карьерный рост;</li> <li>Официальное трудоустройство, полный соц.пакет (оплачиваемый отпуск, больничные);</li> <li>Белую зарплату, своевременные выплаты 2 раза в месяц;</li> <li>ДМС для Вас и Вашей семьи на льготных условиях;</li> <li>Удобную парковку, комфортный офис и дружелюбную атмосферу в коллективе профессионалов!</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,|ORACLE|Oracle Pl/SQL|HighLoad|Работа с базами данных,3.0,100000.0,1.0,50000.0,разработчик db oraсle,"Отличное знание СУБД Oracle, PL/SQL. Опыт написания сложных SQL-запросов. Логическое мышление, способность разобраться в сложных ситуациях. ","Разработка ПО для автоматизации внутренних систем и бизнес-процессов компании. Участие в проектировании структуры данных, разработка структуры БД. ",10,разработчик
Санкт-Петербург,RuNetSoft,2019-12-12T11:56:06+0300,"<p><strong>Компания RuNetSoft – IT компания, успешно существующая на рынке Санкт-Петербурга 11 лет – в связи с расширением приглашает на работу PHP-РАЗРАБОТЧИКА</strong></p> <p><em>Основные направления деятельности компании: разработка заказного ПО (преимущественно гос.сектор), внедрение готовых программных продуктов в том числе и собственного продукта по автоматизации деятельности предприятия RNSWEB, разработка интернет - решений.</em></p><br /><strong>Требования:</strong> <ul> <li>Опыт разработки приложений на платформе PHP от 1,5 лет</li> <li>Опыт работы с базами данных (MySQL, MSSQL, PosgreeSQL и др.)</li> <li>Знание одного из PHP-фреймворков (Zend, Symfony, Yii)</li> <li>Знание одной из JS-библиотек (AngularJS, Angular, React, TypeScript, ExtJS)</li> <li>Знание алгоритмов, шаблонов проектирования, структур данных</li> <li>Умение работать с системами контроля версии Git</li> <li>Умение работать с чужим кодом</li> </ul> <p><br /><strong>Преимущества:</strong></p> <ul> <li>Построения больших распределенных Web-приложений</li> </ul> <p> </p> <p><strong>Эта вакансия для Вас, если Вы ищете:</strong></p> <ul> <li>Работу над интересными и уникальными проектами</li> <li>Работу, в молодой динамично развивающейся компании, расти вместе с ней</li> <li>Работу, с возможностью профессионального и карьерного роста, где можно пробовать себя в разных ролях, изучать новые технологии</li> </ul> <p> </p> <p><strong>Присоединяйся и ты получишь:</strong></p> <ul> <li>Возможность отточить мастерство, научиться новому.</li> <li>Возможность заниматься любимым делом и каждый день делать новые открытия</li> <li>Реальный шанс реализовать свои идеи и использовать нестандартные подходы</li> <li>Молодой и весёлый коллектив</li> <li>Стабильность, но не скуку!</li> </ul> <p> </p> <p><strong>Условия:</strong></p> <ul> <li>Оформление по ТК РФ</li> <li>Конкурентоспособный уровень заработной платы, который мы готовы обсудить с успешными кандидатами на собеседовании</li> <li>Полный рабочий день в современном офисе в центре города</li> <li>Оплачиваемые переработки, бонусы и премии по результатам работы</li> <li>Льготные программы для сотрудников (английский язык, корпоративная связь)</li> <li>Возможность обучения (семинары, курсы, программы, сертификация)</li> <li>Корпоративные и семейные мероприятия</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,Без ключевых навыков,3.0,128157.8947368421,1.0,79795.91836734694,php разработчик,"Опыт разработки приложений на платформе PHP от 1,5 лет. Опыт работы с базами данных (MySQL, MSSQL, PosgreeSQL и др.). ",Построения больших распределенных Web-приложений.,9,разработчик
Санкт-Петербург,ВАРНА,2019-12-12T15:08:23+0300,"<p><strong>ЗАДАЧИ</strong></p> <p>Программировать и управлять разработкой сайтов компании (в том числе, взаимодействием с подрядчиками).</p> <ul> <li> </li> </ul> <p><strong>ТРЕБОВАНИЯ И ОЖИДАНИЯ</strong></p> <p><strong>Обязательно:</strong></p> <ul> <li> <p>Senior опыт разработки, управления командой и DevOps (попросим подтвердить реальными проектами на 1С-Битрикс).</p> </li> <li> <p>Уверенное знание PHP5+, MySQL.</p> </li> <li> <p>Уверенное владение ООП.</p> </li> <li> <p>Опыт работы с системами контроля версий GIT, SSH.</p> </li> <li> <p>Наличие сертификатов разработчика 1С-Битрикс и подтверждение сданных экзаменов.</p> </li> <li> <p>Опыт написания компонентов и модулей для 1С-Битрикс.</p> </li> </ul> <p><strong>Будет большим плюсом:</strong></p> <ul> <li> <p>Опыт работы с SOAP, Rest API.</p> </li> <li> <p>Знание фронтэнда: препроцессоры, JS-фреймворки (ReactJS, Angular, Vue.js), сборщики проектов.</p> </li> <li> <p>Опыт администрирования Linux-серверов. Хотя бы базовое понимание, как там что работает и как этим управлять. Для администрирования есть подрядчик, но подстраховка не повредит.</p> </li> </ul> <p><strong>УСЛОВИЯ РАБОТЫ</strong></p> <ul> <li> <p>Пятидневка. Рабочие часы обсудим.</p> </li> <li> <p>Белая зарплата два раза в месяц.</p> </li> <li> <p>Отпуск по договорённости.</p> </li> <li> <p>Работа по договору.</p> </li> </ul> <p><strong>ЧТО ЕСТЬ СЕЙЧАС</strong></p> <p>Классический старый интернет-магазин, интегрированный с кучей сервисов, рекламных площадок, 1С, базами данных поставщиков.</p> <p>С сайтом работали много разных разработчиков. В коде бардак. Нужно навести порядок в нём и в процессах разработки и DevOps в принципе.</p> <p><strong>ЧТО МЫ ЖДЁМ В ОТВЕТЕ НА ВАКАНСИЮ</strong></p> <ul> <li> <p>Рассказ о вас по требованиям выше.</p> </li> <li> <p>Ссылки на проекты, которые вы делали.</p> </li> <li> <p>Как вы организуете разработку, какие сервисы используете.</p> </li> <li> <p>Как вы управляли командой разработчиков, ставили задачи и решали проблемы (они есть всегда). Можно с примерами.</p> </li> <li> <p>Как вы взаимодействовали с руководством компании, обосновывали решения. Можно с примерами.</p> </li> </ul> <p>Подробно, конечно, поговорим на собеседовании, но это будет хорошим началом.</p>",Полная занятость,Полный день,От 3 до 6 лет,|JavaScript|Git|Ajax|1С-Битрикс|MySQL|PHP|HTML5|XML|CSS|Веб-программирование,6.0,120000.0,3.0,90000.0,разработчик тимлид битрикс,"Обязательно: Senior опыт разработки, управления командой и DevOps (попросим подтвердить реальными проектами на 1С-Битрикс). Уверенное знание PHP5...","Программировать и управлять разработкой сайтов компании (в том числе, взаимодействием с подрядчиками). Работа по договору. Классический старый интернет-магазин, интегрированный...",8,разработчик
Санкт-Петербург,Monogramm,2019-11-18T19:02:38+0300,"<p><strong>PHP Symfony 3 developer</strong></p> <p>Monogramm Services, russian branch of Monogramm (French IT company), is hiring a PHP Symfony 3.4+ developer.</p> <p><strong>Description :</strong></p> <p>Self-taught, you are attached to the technical direction and will be accompanied and trained by a technical expert. Thanks to your knowledge and experience, you implement PHP Backend (Symfony 3+) and Frontend (HTML5, JQuery 3, Bootstrap 4). You participate in all the development phases of our solutions and guarantee the quality of the code. You will also be brought to contribute to open source projects used by the parent company or its customers.</p> <p>You have an innovative mindset and have a strong team spirit. You have a strong ability to work with outsourced employees worldwide.</p> <p> </p> <p><strong>Responsibilities:</strong></p> <ul> <li>Backend development in PHP / Symfony</li> <li>HTML5 / JS Frontend development if comfortable</li> <li>Unit testing and code quality</li> <li>Estimate complexity of tasks and / or time needed for completion</li> <li>Communicate and report to the team leader</li> <li>Peer review of merge requests</li> <li>Open Source support and contributions</li> </ul> <strong>Requirements:</strong> <ul> <li>Experience in a similar position for at least 3 months;</li> <li>Knowledge of Web development with HTML and JavaScript</li> <li>Knowledge of Rest API</li> <li>Good knowledge of written and spoken English</li> </ul> <strong>Environment:</strong> <ul> <li>Agile Scrum project management</li> <li>Full remote working with chat and video-conference</li> <li>Available starting November 2019</li> </ul>",Полная занятость,Удаленная работа,От 1 года до 3 лет,|Communication skills|Development|Frontend|Backend|Unit Testing|Git|HTML5|CSS3|JavaScript|PostgreSQL|Linux|Design Patterns|Английский язык,3.0,90000.0,1.0,60000.0,php symfony programmer разработчик,Experience in a similar position for at least 3 months. Knowledge of Web development with HTML and JavaScript. ,Backend development in PHP / Symfony. HTML5 / JS Frontend development if comfortable. Unit testing and code quality. Estimate complexity of...,32,разработчик
Санкт-Петербург,РосДеньги,2019-12-12T13:43:31+0300,"<p><strong>Обязанности:</strong></p> <ul> <li>Участие в разработке и развитии корпоративной информационной системы (Delphi XE8), автоматизация бизнес процессов;</li> <li>Создание и оптимизация SQL запросов;</li> <li>Поддержка разработанных программных продуктов‚ используемых на предприятии (Delphi XE8 + MSSQL 2012);</li> <li>Разработка новых модулей для расширения действующего функционала</li> <li>Доработка и развитии корпоративной информационной системы (Delphi XE), автоматизация бизнес процессов;</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Высшее техническое образование;</li> <li>Хорошее знание T-SQL;</li> <li>Уверенное знание технологий ООП, COM;</li> <li>Опыт разработки ПО от 3 (трех) лет;</li> <li>Отличное знание MS SQL, Delphi;</li> <li>Способность работать как автономно, так и в команде;</li> <li>Умение понимать задачу «на лету»;</li> <li>Опыт проектирования структуры баз данных</li> <li>Опыт создания отчетности с компонентами FastReports</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Оплата труда обсуждается с успешным кандидатом.</li> <li>офис в шаговой доступности от станции метро Чкаловская;</li> <li>оборудованное рабочее место для реализации и выполнения обязанностей;</li> <li>дружный и амбициозный коллектив с чувством юмора;</li> <li>стабильная заработная плата.</li> </ul> <p> </p>",Полная занятость,Полный день,От 3 до 6 лет,|Delphi|MS SQL,6.0,128157.8947368421,3.0,79795.91836734694,разработчик разработчик delphi,"Высшее техническое образование. Хорошее знание T-SQL. Уверенное знание технологий ООП, COM. Опыт разработки ПО от 3 (трех) лет. ","Участие в разработке и развитии корпоративной информационной системы (Delphi XE8), автоматизация бизнес процессов. Создание и оптимизация SQL запросов. ",8,разработчик
Санкт-Петербург,Специальный Технологический Центр,2019-11-18T09:31:38+0300,"<p><strong>Задачи:</strong></p> <p>- исследование алгоритмов</p> <p>- проведение проверок новых гипотез и подходов</p> <p>- построение математических моделей</p> <p>- разработка программных моделей по математическому описанию</p> <p><strong>Условия:</strong></p> <ul> <li>Официальную заработную плату + хорошие премии за особые успехи + премия по итогам года</li> <li>Оплачиваемый отпуск 28 календарных дней</li> <li>Возможность посещать конференции и профильные мероприятия</li> <li>Современное оборудование рабочего места, работа с передовыми устройствами и технологиями</li> <li>Гибкий график работы (5 дней / 40 часов) (удаленно не рассматриваем)</li> </ul> <p><strong>Требования к профессиональным знаниям кандидата:</strong></p> <ul> <li>профильное математическое образование (мат. мех, вмк)</li> <li>графы, группы, поля, кольца, конечные автоматы, вычислительная сложность</li> <li>численные методы, теория вероятностей, линейная алгебра</li> </ul> <p><em>Будет плюсом:</em></p> <p>– C/C++</p> <p>– python</p> <p><em>Требования к личным качествам кандидата:</em></p> <ul> <li>нестандартное мышление</li> <li>способный работать самостоятельно</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,|Python|Mathcad|MATLAB|Математический анализ|Математическая статистика,3.0,128157.8947368421,1.0,100000.0,разработчик математик,"Требования к профессиональным знаниям кандидата: Профильное математическое образование (мат. мех, вмк). Графы, группы, поля, кольца, конечные автоматы, вычислительная сложность. ",исследование алгоритмов. - проведение проверок новых гипотез и подходов. - построение математических моделей. - разработка программных моделей по математическому описанию.,33,разработчик
