city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish
Санкт-Петербург,Е-март,2019-12-02T20:40:59+0300,"<strong>Обязанности:</strong> <ul> <li>Работы по монтажу слаботочных сетей и подключение оборудования</li> <li>Системы Видеонаблюдения, СКУД, домофоны, автоматика ворот и шлагбаумы</li> </ul> <strong>Требования:</strong> <ul> <li>Знание систем Видеонаблюдения, СКУД, Автоматики</li> <li>Высшее или среднее профессиональное образование</li> </ul> <strong>Условия:</strong> <ul> <li>Постоянная работа</li> <li>Оклад + Бонусы</li> <li>Социальный пакет</li> <li>Оформление в штат после прохождения испытательного срока</li> <li>Компенсация затрат на связь проезд</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,|Монтаж оборудования|Производство строительно-монтажных работ|Системы видеонаблюдения|Контроль доступа|Системы охранно-тревожной сигнализации,3.0,62142.857142857145,1.0,45000.0,монтажник слаботочных систем,"Знание систем Видеонаблюдения, СКУД, Автоматики. Высшее или среднее профессиональное образование.","Работы по монтажу слаботочных сетей и подключение оборудования. Системы Видеонаблюдения, СКУД, домофоны, автоматика ворот и шлагбаумы.",11
Санкт-Петербург,Точка Безопасности,2019-12-11T10:34:29+0300,"<p><strong>Обязанности</strong>:</p> <ul> <li>Производство электромонтажных работ по установке слаботочных систем: АПС, ОС, СКУД, СВН, СКС.</li> </ul> <p><strong>Требования</strong>:</p> <ul> <li>Опыт ведения линейного монтажа кабельных линий,</li> <li>Понимание основных норм, правил и требований при прокладке слаботочных систем и электрики.</li> <li>Добросовестное отношение к работе и своим обязанностям и коллегам.</li> <li>Работа в соответствии с должностной инструкцией.</li> </ul> <p><strong>Условия</strong>:</p> <ul> <li>Возможен гибкий график, работа по совместительству, сдельная оплата труда.</li> <li>Работа на объектах в пределах СПб, отсутствие командировок.</li> <li>Оплата 2 раза в месяц (аванс, зарплата)</li> <li>Испытательный срок 1 месяц (без сокращения з/п).</li> <li>Трудоустройство по ТК, 5/2, 9:00-18:00.</li> <li>Компенсация ГСМ</li> <li>В случае производственной необходимости предоставляется служебный а/м.</li> </ul> <p> </p> <p> </p>",Полная занятость,Полный день,От 1 года до 3 лет,|Производство строительно-монтажных работ|Монтаж оборудования|Пожарная сигнализация|Системы видеонаблюдения|Системы охранно-тревожной сигнализации|Локальные сети|Контроль доступа|Электромонтажные работы,3.0,65000.0,1.0,50000.0,монтажник слаботочных систем,"Опыт ведения линейного монтажа кабельных линий. Понимание основных норм, правил и требований при прокладке слаботочных систем и электрики. ","Производство электромонтажных работ по установке слаботочных систем: АПС, ОС, СКУД, СВН, СКС.",2
Санкт-Петербург,ЕТелеком,2019-12-04T16:24:54+0300,"<p><strong>Обязанности:</strong></p> <ul> <li>Осуществление строительства слаботочных сетей;</li> <li>Заполнение актов выполненных работ, договоров и бланков;</li> <li>Составление отчетности.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт работы монтажником ВОЛС/слаботочных систем или электриком будет являться Вашим преимуществом;</li> <li>Обязательны навыки работы с электроинструментами;</li> <li>Готовность к большому объёму работы;</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Ненормированный рабочий день;</li> <li>Уровень дохода от 60 000 рублей («на руки»), состоит из оклада и сдельной части по результатам выполненных работ за месяц;</li> <li>Заработная плата выплачивается вовремя и без задержек;</li> <li>Оплачиваемая мобильная связь;</li> <li>Официальное трудоустройство согласно ТК РФ;</li> <li>Предоставление спецодежды и инструментов;</li> <li>Работа в сильной, развивающейся Компании с прекрасным коллективом профессионалов;</li> <li>Корпоративные мероприятия - Новый Год,Team building, детские праздники;</li> <li>Удобное месторасположение (мы находимся в пешей доступности от ст.м. Озерки).</li> </ul> <p> </p>",Полная занятость,Полный день,Нет опыта,|Монтаж оборудования|Настройка сетевых подключений|Монтаж инженерных систем|Техническое обслуживание|Системы видеонаблюдения|Windows 7|Пользователь ПК|слаботочные системы|Работа в команде|Монтажник ВОЛС|Монтаж слаботочных систем|Кабельщик|Монтажник-слаботочник|Электрические системы и слаботочные системы,,62142.857142857145,,60000.0,монтажник связи линейщик,Опыт работы монтажником ВОЛС/слаботочных систем или электриком будет являться Вашим преимуществом. Обязательны навыки работы с электроинструментами. Готовность к большому...,"Осуществление строительства слаботочных сетей. Заполнение актов выполненных работ, договоров и бланков. Составление отчетности.",9
Санкт-Петербург,Ленмонтаж,2019-12-03T11:56:10+0300,"<p>Строительному холдингу &quot;ООО Ленмонтаж&quot; на строительный объект &quot;ОРЛЕНОК&quot; (Краснодарский край, Туапсинский район, пгт Новомихайловский) требуется <strong>Монтажник слаботочных систем</strong></p> <p><strong>Обязанности:</strong></p> <ul> <li>Монтаж слаботочных систем: охранно-пожарных систем, систем видеонаблюдения, СОУЭ, СКУД, СКС</li> <li>Работа с электроинструментом</li> <li>Установка и настройка охранных систем;</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт работы на аналогичной должности не менее 1-3 года</li> <li>Дисциплинированность, ответственность и пунктуальность;</li> <li>Знание слаботочных систем: АПС, СКУД, СОУЭ, СКС, охранная сигнализация, видеонаблюдение</li> <li>Умение обращаться с ручным и электроинструментом;</li> <li>Умение читать чертежи;</li> <li>Готовность к обучению;</li> <li>Приветствуется опыт проведения пусконаладочных работ;</li> <li>Отсутствие медицинских противопоказаний к работе</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>работа на строительном участке Орленок, Краснодарский край, Туапсинский район, пгт Новомихайловский</li> <li>Оформление по ТК РФ</li> <li>Премии по результатам работы</li> <li>Предоставляется электроинструмент, СИЗ</li> <li>Перелёт, проживание оплачивается</li> <li>Зарплата сдельная</li> <li>ЗВОНИТЕ ПО НИЖЕ УКАЗАННОМУ НОМЕРУ!!!! РЕЗУЛЬТАТ БЫСТРЕЕ!!!</li> </ul>",Полная занятость,Вахтовый метод,От 1 года до 3 лет,Без ключевых навыков,3.0,62142.857142857145,1.0,60000.0,монтажник слаботочных систем,"Опыт работы на аналогичной должности не менее 1-3 года. Дисциплинированность, ответственность и пунктуальность. Знание слаботочных систем: АПС, СКУД, СОУЭ...","Монтаж слаботочных систем: охранно-пожарных систем, систем видеонаблюдения, СОУЭ, СКУД, СКС. Работа с электроинструментом. Установка и настройка охранных систем.",10
Санкт-Петербург,Альянс,2019-12-13T14:06:40+0300,"<p><strong>Обязанности:</strong></p> <ul> <li>Монтаж внутренних и наружных слаботочных сетей (СКС, СКУД);</li> <li>Прокладка и монтаж кабельных линий;</li> <li>Монтаж и подключение оборудования;</li> <li>Монтаж и настройка систем охранной -пожарной сигнализации;</li> <li>Монтаж и настройка систем телевизионного наблюдения;</li> <li>Монтаж и настройка локальной сети;</li> <li>Чтение рабочей документации.</li> </ul> <p> </p> <p><strong>Требования:</strong></p> <ul> <li>Профильное образование приветствуется;</li> <li>Опыт работы: более 1 года монтажником слаботочных систем, ОПС и видеонаблюдения;</li> <li>Знание оборудования охранно-пожарной сигнализации и видеонаблюдения;</li> <li>Знание и умение проводить ремонтные работы и монтаж сетей;</li> <li>Знание маркировки кабельной продукции.</li> </ul> <p> </p> <p><strong>Условия:</strong></p> <ul> <li>Мы предлагаем работу в динамично развивающейся компании;</li> <li>График работы 5/2 с 09:00 до 18:00;</li> <li>Стабильную заработную плату от 30 000 до 50 000 руб. (по результатам испытательного срока).</li> </ul> <p> </p>",Полная занятость,Полный день,От 1 года до 3 лет,Без ключевых навыков,3.0,50000.0,1.0,45000.0,монтажник слаботочных систем,"Профильное образование приветствуется. Опыт работы: более 1 года монтажником слаботочных систем, ОПС и видеонаблюдения. Знание оборудования охранно-пожарной сигнализации и...","Монтаж внутренних и наружных слаботочных сетей (СКС, СКУД). Прокладка и монтаж кабельных линий. Монтаж и подключение оборудования. Монтаж и настройка...",0
Санкт-Петербург,СмартЭйдж,2019-12-11T11:36:46+0300,"<p><strong>Обязанности:</strong></p> <p><strong>Монтаж кабельных трасс и оборудования СКС и ЛВС, систем пожарной сигнализации, видеонаблюдения, СКУД и подобных.</strong></p> <p>Монтаж кабельных трасс на лотках, в кабель-канале и в пластиковой трубе.</p> <p>Расключение монтажных коробок и оборудования в соответствии со схемами.</p> <p>Тестирование линий.</p> <strong>Требования:</strong> <p>дисциплинированность и пунктуальность.</p> <strong>Условия:</strong> <p>Оформление в соответствии с ТК РФ; график работы: 8 часов/5 дней в неделю; предоставляются инструмент, спецодежда, обувь</p> <p><strong>Преимущества работы у нас:</strong> стабильная заработная плата, официальное оформление по ТК РФ, опыт работы на крупных и уникальных объектах, возможность карьерного роста.</p>",Полная занятость,Полный день,Нет опыта,|монтаж кабельных линий в промышленном или гражданском строительстве|монтаж слаботочных систем на стройке,,62142.857142857145,,40000.0,монтажник слаботочных систем,Дисциплинированность и пунктуальность.,"Монтаж кабельных трасс и оборудования СКС и ЛВС, систем пожарной сигнализации, видеонаблюдения, СКУД и подобных. Монтаж кабельных трасс на лотках...",2
Санкт-Петербург,Системы Безопасности,2019-12-13T11:56:04+0300,"<p>В следствии увеличения объемов работ и расширения компании требуется мастер-монтажник систем безопасности.</p> <p><strong>Обязанности</strong>:</p> <ul> <li>выезд к клиентам в оговоренное время для производства монтажа, ремонта и настройки оборудования;</li> <li>выполнение работ согласно технологической инструкции;</li> <li>прокладка кабельных трасс;</li> <li>визиты в офис для отчета по выполненным заявкам и получение необходимого для работы оборудования и материалов.</li> </ul> <p><br /><strong>Требования</strong>:</p> <ul> <li>опыт работы со слаботочными системами не менее 1 года (СКУД, видеонаблюдение, домофоны);</li> <li>технические навыки в данной сфере электроники;</li> <li>наличие навыков работы с электроинструментами;</li> <li>ответственность;</li> <li>пунктуальность;</li> <li>обучаемость;</li> <li>активная жизненная позиция;</li> <li>ТРУДОЛЮБИЕ!</li> </ul> <p><br /><strong>Условия</strong>:</p> <ul> <li>график работы 5/2 с 9 до 18 (с перерывом на обед);</li> <li>офис находиться близко к центру рядом с метро;</li> <li>своевременная оплата труда 2 раза в месяц;</li> <li>оплата проезда;</li> <li>оплата мобильной связи;</li> <li>предоставляем возможность постоянного обучения и повышение Вашей квалификации;</li> <li>официальное трудоустройство;</li> <li>возможно трудоустройство с минимальным опытом, при условии обучения;</li> <li>карьерный рост.</li> </ul> <p> </p> <p>ВАЖНО!<br />Мы ищем людей на долгосрочное сотрудничество!<br />Если вы доводите свои дела до конца, уделяете внимание мелочам, готовы переделать работу, когда понимаете, что сделали что-то не так. Тогда мы вас ждем.</p>",Полная занятость,Полный день,От 1 года до 3 лет,|Прокладка кабелей|Монтаж оборудования|работа с электроинструментом|работа с тестером|работа с электроникой|Системы видеонаблюдения|Монтаж инженерных систем,3.0,62142.857142857145,1.0,50000.0,монтажник слаботочных систем сервисный мастер,"Опыт работы со слаботочными системами не менее 1 года (СКУД, видеонаблюдение, домофоны). Технические навыки в данной сфере электроники. ","Выезд к клиентам в оговоренное время для производства монтажа, ремонта и настройки оборудования. Выполнение работ согласно технологической инструкции. ",0
Санкт-Петербург,Ростелеком,2019-12-12T12:44:15+0300,"<strong>Обязанности:</strong> <ul> <li> <p>Подключение новых абонентов к услугам компании (Интернет, цифровое TV, телефония и «Умный Дом»);</p> </li> <li> <p>Монтаж, установка и настройка оконечного оборудования;</p> </li> <li> <p>Консультация пользователей по вопросам настройки абонентского оборудования и работы услуг.</p> </li> </ul> <strong>Требования:</strong> <ul> <li> <p>Среднее (полное) общее образование;</p> </li> <li> <p>Знание операционных систем (Windows MacOS и т.д.);</p> </li> <li> <p>Умение работать с электроинструментом;</p> </li> <li> <p>Навыки общения с клиентами;</p> </li> <li> <p>Опыт работы со слаботочными сетями будет Вашим преимуществом;</p> </li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Работа в крупнейшем в России провайдере цифровых услуг и решений;</li> <li>Оформление <strong>по ТК РФ;</strong></li> <li>Официальная зарплата: оклад+премия;</li> <li>Средний ежемесячный доход: <strong>50 000- 55 000</strong> руб.;</li> <li>График: <strong>сменный</strong> <strong>2/2/3 (смены по 12 часов)</strong>;</li> <li>Характер работы - <strong>разъездной;</strong></li> <li>Ежемесячная оплата<strong> ГСМ </strong>(11700)</li> <li>Работа на территории района проживания;</li> <li> <p>Корпоративное обучение;</p> </li> <li> <p>Социальный пакет (ДМС, ежегодный оплачиваемый отпуск и т.д.).</p> </li> </ul>",Полная занятость,Сменный график,Нет опыта,Без ключевых навыков,,62142.857142857145,,40000.0,монтажник слаботочных систем,Среднее (полное) общее образование. Знание операционных систем (Windows MacOS и т.д.). Умение работать с электроинструментом. Навыки общения с клиентами. ,"Подключение новых абонентов к услугам компании (Интернет, цифровое TV, телефония и «Умный Дом»). Монтаж, установка и настройка оконечного оборудования. ",1
Санкт-Петербург,Телеком-ВИСТ,2019-12-04T16:20:05+0300,"<p>Монтажник по вызову</p> <p><strong>Обязанности:</strong></p> <ul> <li>Настройка активного оборудования (маршрутизаторы)</li> <li>проверка работоспособности сети СКС</li> <li>ремонт сетей СКС</li> </ul> <strong>Требования:</strong> <ul> <li>Знание что такое СКС,</li> <li>умение чинить, менять оборудование</li> </ul> <strong>Условия:</strong> <ul> <li>Работа по требованию.</li> <li>Разъездная по городу</li> <li>оплата производится за каждый день работы</li> <li>гибкий график</li> <li>оплата ежедневная</li> </ul>",Полная занятость,Полный день,Нет опыта,|Ремонт ПК|Настройка сетевых подключений|Настройка ПО|Настройка ПК,,62142.857142857145,,40000.0,монтажник слаботочных сетей,"Знание что такое СКС. Умение чинить, менять оборудование.",Настройка активного оборудования (маршрутизаторы). Проверка работоспособности сети СКС. Ремонт сетей СКС.,9
Санкт-Петербург,Балашова Анастасия Сергеевна,2019-12-03T14:57:36+0300,"<p><strong>Обязанности:</strong></p> <p>Обязанности:<br />- Прокладка оптического кабеля от оборудования (Расположение на лестничной площадке, ни каких подвалов и чердаков) в квартиру абонента.<br />- Установка и настройка абонентского оборудования<br />- Демонстрация услуг.<br />- Подписание договора об оказании услуг с абонентом.</p> <strong>Требования:</strong> <p>- Знание операционных систем( Windows, MacOS и т.д.)</p> <p>- Базовые знания ЛВС (Локальная вычислительная сеть)</p> <p>- Опыт работы монтажником приветствуется.</p> <p>- Специальные знания / навыки: умение работать с электроинструментом, навыки общения с клиентами.</p> <p>- Пунктуальность, аккуратность, вежливость, исполнительность.</p> <p><strong>Условия:</strong></p> <p>- Стоимость 1-й заявки от 900 рублей ( 1 услуга).<br />- Возможность дополнительного заработка.<br />- Обучение.<br />- Работа разъездного характера<br />- Инструмент предоставляет компания.<br />- Работа в районе проживания .<br />- Приезжать в офис каждый день не нужно.</p> <p>- Выдаётся инструмент и расходный материал, возможно увеличение выплат при использовании в работе своего инструмента и расходных материалов</p> <p>- Индивидуальный график.</p> <p> </p> <p> </p>",Полная занятость,Гибкий график,Нет опыта,|Ответственность|Производство строительно-монтажных работ|Монтаж инженерных систем|Производство пусконаладочных работ,,62142.857142857145,,85000.0,монтажник связи,"Знание операционных систем( Windows, MacOS и т.д.). - Базовые знания ЛВС (Локальная вычислительная сеть). - Опыт работы монтажником приветствуется. - ","Прокладка оптического кабеля от оборудования (Расположение на лестничной площадке, ни каких подвалов и чердаков) в квартиру абонента. - Установка и настройка...",10
Санкт-Петербург,ГиперТехнолоджи,2019-11-15T09:13:57+0300,"<p> </p> <p><strong><em>В нашу команду профессионалов ищем активного, целеустремленного сотрудника с золотыми руками, готового учиться и развивать свои знания и навыки. Молодой и дружный коллектив,понятные и прозрачные критерии оценки квалификации и соответственно заработной платы. Стабильный доход и интересные задачи! Только длительное сотрудничество.</em></strong></p> <p><strong>Обязанности:</strong></p> <ul> <li>Монтаж кабельных трасс, всех типов лотков, кабельных коробов;</li> <li>Прокладка кабельных трасс по лоткам короба, трубам;</li> <li>Монтаж щитов автоматики;</li> <li>Монтаж и подключение полевого оборудования (датчики, видеокамеры, извещатели, динамики, телевизоры и т. д.);</li> <li>Монтаж и расключение коммутационных коробок;</li> <li>Монтаж шлагбаумов, турникетов;</li> <li>Участие в ПНР.</li> </ul> <strong>Требования:</strong> <ul> <li> <p>Средне специальное образование;</p> </li> <li> <p>Опыт работы по монтажу, наладке, по слаботочным системам: АПС, СОуЭ, Речевое оповещение, СКС, ОС и КД, Дымоудаление, Видеонаблюдение, АСТУЭ, автоматика ОВК;</p> </li> <li> <p>Элементарные знания принципов работы вышеперечисленных систем;</p> </li> <li> <p>Умение читать схемы;</p> </li> <li> <p>Соблюдение жестких требований охраны труда;</p> </li> <li> <p>Опыт работы и управления электрогидроподъёмником, наличие удостоверения на право работы и управления такой техникой приветствуется;</p> </li> <li> <p>Навыки работы с электроинструментом, мультиметром;</p> </li> <li> <p>Опыт сварки оптоволокна будет преимуществом;</p> </li> <li> <p>Навыки пусконаладочных работ будут преимуществом;</p> </li> <li> <p>Наличие действующего удостоверения по ЭБ крайне приветствуется;</p> </li> </ul> <strong>Условия:</strong> <ul> <li>Постоянная, полный день, работа на территории работодателя;</li> <li>Оформление, отпуск, больничный и пр. по ТК;</li> <li>Корпоративное обучение и тренинги;</li> <li>Возможность профессионального и карьерного роста;</li> <li>Своевременные выплаты заработной платы;</li> <li>Двойная оплата в праздничные и выходные дни;</li> <li>удобная современная спецодежда;</li> <li><strong>Заработная плата от 255 руб/час;</strong></li> <li><strong>Работа на крупных действующих предприятиях Санкт-Петербурга и Лен. области;</strong></li> <li><strong>Не частые и не продолжительные командировки по европейской части РФ.</strong></li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,|слаботочные системы|Пуско-наладочные работы,3.0,60000.0,1.0,45000.0,монтажник слаботочных систем,"Средне специальное образование. Опыт работы по монтажу, наладке, по слаботочным системам: АПС, СОуЭ, Речевое оповещение, СКС, ОС и КД, Дымоудаление...","Монтаж кабельных трасс, всех типов лотков, кабельных коробов. Прокладка кабельных трасс по лоткам короба, трубам. Монтаж щитов автоматики. ",28
Санкт-Петербург,Жоржолиани Георгий Давидович,2019-11-21T13:44:42+0300,"<p>Описание работодателя: работа в одном районе . Монтаж домофонов, строительство слаботочных систем, видео наблюдения и др.</p> <p>Требования: умение работать с перфоратором и другими инструментами.</p> <p>Обязанности: протяжка кабеля, установка домофона , монтаж точки доступа, камер видеонаблюдения и другие работы в этой сфере.</p> <p>Условия: удобный график работы, зп. высокая сдельная.</p> <p>Более подробная информация по телефону</p> <p>Пока объявление висит оно актуально!</p>",Полная занятость,Полный день,От 1 года до 3 лет,|Электрические системы и слаботочные системы|Пожарная сигнализация|Системы видеонаблюдения|Монтаж инженерных систем|слаботочные системы|Работа в команде,3.0,80000.0,1.0,50000.0,монтажник слаботочных систем,Без требований,"Описание работодателя: работа в одном районе . Монтаж домофонов, строительство слаботочных систем, видео наблюдения и др. Требования: умение работать с перфоратором...",22
Санкт-Петербург,AirNet,2019-11-28T18:44:18+0300,"<p><em><strong>Обязанности:</strong></em></p> <p>• Сварка, монтаж, прокладка и измерение волоконно-оптических кабелей (кровля, столбы);</p> <p>• Установка антивандальных ящиков, кабель-каналов, трубостоек, слаботочных каналов;</p> <p>• Подключение электрики.</p> <p> </p> <p><em><strong>Требования:</strong></em></p> <p>• Образование: среднее, среднее специальное;</p> <p>• Навыки работы со строительным инструментом, знания по ВОЛС;</p> <p>• Умение аккуратно и в больших объемах разваривать кроссы и муфты;</p> <p>• Способность быстро и самостоятельно обучаться;</p> <p>• Внимательность и аккуратность в работе, ответственность;</p> <p> </p> <p><em><strong>Условия:</strong></em></p> <p>• Предоставление льгот на услуги компании;</p> <p>• Красивая форма;</p> <p>• Чай, кофе за счет компании;</p> <p>• Абонемент в спортивный зал;</p> <p>• Финансовое поощрение некурящих;</p> <p>• Возможности карьерного роста;</p> <p>• Дружный молодой коллектив;</p> <p>• Испытательный срок 2 мес;</p> <p>• Работа в Калининском и Выборгском, Приморском районах СПБ.</p>",Полная занятость,Полный день,От 1 года до 3 лет,Без ключевых навыков,3.0,65000.0,1.0,50000.0,монтажник волс,"Образование: среднее, среднее специальное. Навыки работы со строительным инструментом, знания по ВОЛС. Умение аккуратно и в больших объемах разваривать кроссы...","Сварка, монтаж, прокладка и измерение волоконно-оптических кабелей (кровля, столбы). Установка антивандальных ящиков, кабель-каналов, трубостоек, слаботочных каналов. Подключение электрики.",15
Санкт-Петербург,Охранная фирма Титан,2019-11-29T15:31:33+0300,"<p><strong>Обязанности:</strong></p> <p>Монтаж и пусконаладочные работы ОТС, АПС, СКУД, СОТ (работы &quot;под ключ&quot;).</p> <p>Чтение технической и исполнительной документаций.</p> <p>Своевременное предоставление отчетности по выполненным работам.</p> <p><strong>Требования:</strong></p> <p>- Преимуществом будет знание Bolid, Си-Норд, Ритм, Trassir, Gate.</p> <p>- Знание основного используемого оборудование на рынке охранных услуг, НПБ, СП по пожарной сигнализации.</p> <p>- Системность. Желание работать и развиваться вместе с компанией.</p> <strong>Условия:</strong> <p>Работа в крупной компании, занимающей одно из лидирующих мест на рынке Северо-Запада в сфере охранных услуг и высокотехнологичных предложений в сфере безопасности.</p> <p>Официальное оформление по ТК РФ.</p> <p>График работы: 5-дн. рабочая неделя.</p> <p>Своевременные выплаты заработной платы (2 раза в месяц).</p>",Полная занятость,Полный день,От 3 до 6 лет,Без ключевых навыков,6.0,62142.857142857145,3.0,50000.0,монтажник слаботочных систем,"Преимуществом будет знание Bolid, Си-Норд, Ритм, Trassir, Gate. - Знание основного используемого оборудование на рынке охранных услуг, НПБ, СП по...","Монтаж и пусконаладочные работы ОТС, АПС, СКУД, СОТ (работы &quot;под ключ&quot;). Чтение технической и исполнительной документаций. Своевременное предоставление отчетности по...",14
Санкт-Петербург,Ловител,2019-12-02T15:19:25+0300,"<p>Требуется бригада монтажников с бригадиром. ( <strong>ИП</strong>)<br />Наличие собственного инструмента.<br />Оплата по договору на основании единичных расценок.</p> <p>Строительство сетей связи и КТВ на объекте (строящийся жилой комплекс):<br />- штробление стен;<br />- прокладка кабелей связи (utp, коаксиальный)<br />- прокладка кабелей электропитания;<br />- расшивка многопарных кабелей связи;<br />- установка телекоммуникационных шкафов и оборудования;<br />- организация электропитания для оборудования;<br />- прокладка волоконно-оптических кабелей, сварка волокон и снятие рефлектограмм;<br />- ПНР системы КТВ;<br />- подготовка исполнительной документации.</p> <p> </p>",Полная занятость,Полный день,Нет опыта,|Пользователь ПК|Настройка сетевых подключений|Производство строительно-монтажных работ|Прокладка кабелей,,62142.857142857145,,50588.23529411765,бригада монтажников с бригадиром по строительству слаботочных систем,Наличие собственного инструмента.,Оплата по договору на основании единичных расценок. Строительство сетей связи и КТВ на объекте (строящийся жилой комплекс): - штробление стен. - ,11
Санкт-Петербург,Ю Онлайн,2019-11-14T15:26:52+0300,"<strong>Обязанности:</strong> <ul> <li>Подключение новых абонентов к услугам компании (Интернет, Цифровое тв);</li> <li>Монтаж кабелей связи (медных и волоконно-оптических, монтаж оборудования);</li> <li>Обслуживание клиентов по сервисным заявкам – Сервисное обслуживание;</li> <li>Устранение аварий на сети;</li> </ul> <p><strong>Требования (ЖЕЛАТЕЛЬНО):</strong></p> <ul> <li>Среднее (полное) общее образование;</li> <li>Знание операционных систем (Windows, MacOS и т.д.);</li> <li>Умение работать с электроинструментом;</li> <li>Навыки общения с клиентами;</li> <li>Опыт работы со слаботочными сетями;</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Работа в провайдере цифровых услуг и решений;</li> <li>График работы 5/2, с 10.00 до 19.00;</li> <li>Характер работы - разъездной;</li> <li>Автoмобиль;</li> <li>Спецодежда, инструмент;</li> <li>Обучение;</li> </ul>",Полная занятость,Полный день,Нет опыта,Без ключевых навыков,,65000.0,,45000.0,монтажник слаботочных систем,"Среднее (полное) общее образование. Знание операционных систем (Windows, MacOS и т.д.). Умение работать с электроинструментом. Навыки общения с клиентами. ","Подключение новых абонентов к услугам компании (Интернет, Цифровое тв). Монтаж кабелей связи (медных и волоконно-оптических, монтаж оборудования). ",29
Санкт-Петербург,Нью Лайн Телеком,2019-11-22T14:29:21+0300,"<strong>Обязанности:</strong> <ul> <li>Прокладка волоконно-оптического кабеля (подвес, внутрянка);</li> <li>Прокладка медножильных проводов и кабелей (ТПП, UTP, ПВ3);</li> <li>Монтаж систем видеонаблюдения.</li> </ul> <strong>Требования:</strong> <ul> <li>Знание принципов построения сетей передачи данных (PON, ШПД, СКС, ЛВС);</li> <li>Понимание технологий строительства объектов связи;</li> <li>Ответственность за достижение результата;</li> <li>Дисциплинированность;</li> <li>Готовность к разъездному характеру работы (СПб и Ленинградская область).</li> </ul> <strong>Условия:</strong> <ul> <li>Работа на объектах (г.СПб и Ленинградской области);</li> <li>Стабильная заработная плата;</li> <li>Возможность профессионального и карьерного роста;</li> <li>Оплачиваемый отпуск;</li> <li>Тип занятости: Полная занятость, полный день, 5/2.</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,Без ключевых навыков,3.0,50000.0,1.0,50588.23529411765,монтажник слаботочных сетей,"Знание принципов построения сетей передачи данных (PON, ШПД, СКС, ЛВС). Понимание технологий строительства объектов связи. Ответственность за достижение результата. Дисциплинированность. ","Прокладка волоконно-оптического кабеля (подвес, внутрянка). Прокладка медножильных проводов и кабелей (ТПП, UTP, ПВ3). Монтаж систем видеонаблюдения.",21
Екатеринбург,НВБС,2019-12-10T15:55:08+0300,"<p><strong>АО «НВБС» – одна из крупнейших сервисных компаний России в области ИТ и Телеком – ищет кандидатов на должность монтажников. Мы помогаем войти в мир Интернета и качественного телевидения. Вакансия для тех, кто хочет и может хорошо работать и зарабатывать!</strong></p> <p><strong>Обязанности:</strong></p> <ul> <li>Предоставление качественного клиентского сервиса;</li> <li>Подключение абонентов к домашнему интернету (монтаж кабеля от шкафа оператора до квартиры клиента, настройка оборудования WiFi и приставок IPTV);</li> <li>Выполнение абонентских заявок (восстановление сервиса, настройка компьютера);</li> <li>Устранение аварий и выполнение плановых работ.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Образование от среднего;</li> <li>Опыт работы – не имеет значения;</li> <li>Желательно знание принципов настройки клиентского оборудования (роутер, WiFi);</li> <li>Приветствуется опыт работы в монтаже слаботочных систем.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Мотивация: сдельная, возможность дополнительного заработка;</li> <li>Официальное трудоустройство;</li> <li>Стабильная выплата заработной платы на карту (полностью белая) :</li> <li>График работы: 5/2, скользящие выходные дни;</li> <li>Полная занятость, разъездной характер работы, работа рядом с домом;</li> <li>Возможность профессионального развития в крупнейшей сервисной компании России в области IT и Телеком;</li> <li>Оплата мобильной связи;</li> <li>Фирменная спецодежда и предоставление инструмента;</li> <li>Дружный коллектив.</li> </ul>",Полная занятость,Полный день,Нет опыта,Без ключевых навыков,,71666.66666666667,,45000.0,монтажник,"Образование от среднего. Опыт работы – не имеет значения. Желательно знание принципов настройки клиентского оборудования (роутер, WiFi). Приветствуется опыт работы в...","Предоставление качественного клиентского сервиса. Подключение абонентов к домашнему интернету (монтаж кабеля от шкафа оператора до квартиры клиента, настройка оборудования WiFi...",3
