city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,group
Новосибирск,Группа страховых компаний «Югория»,2019-12-03T10:01:18+0300,"<p><strong>Ведущий разработчик .net</strong></p> <p><strong>ГСК «Югория» </strong>- уникальная федеральная страхования компания, входящая в 20 крупнейших страховщиков России. Мы понимаем, что успех Компании, на современном рынке, определяется ее технологичностью и скоростью реализации инновационных проектов, таким образом ИТ играют ключевую роль в формировании стратегии развития нашей Компании. Нас не устраивает аутсорсинг, поэтому мы заинтересованы в развитии своих команд разработки, ответственных за итоговый результат.</p> <p><em>Предлагаем участие в крупном IT-проекте:</em><br />Система для организации канала онлайн-продаж</p> <p><br /><strong>Задачи:</strong></p> <ul> <li>Активно участвовать в организации работы команды разработчиков</li> <li>Непосредственно участвовать в разработке проектов</li> <li>Давать оценку и проводить мозговые штурмы задач совместно с командой</li> <li>Активно участвовать в проектировании архитектурных решений</li> <li>Решать проблемы команды либо вовремя их эскалировать при невозможности решения своими силами</li> <li>Делиться опытом с младшими коллегами, быть наставником, активно участвовать в code review</li> <li>Обеспечивать стабильность и производительность решения, разрабатываемого командой</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Оформление согласно ТК РФ, социальные гарантии</li> <li>График работы с 10 до 19 (обсуждается).</li> <li>Работу в команде профессионалов, доброжелательной атмосфере</li> <li>Комфортный офис в Сан-Сити около м.Площадь Маркса</li> <li>Скидки для сотрудника и членов семьи на практически все продукты Компании</li> <li>Мы с радостью рассмотрим кандидатов, готовых к переезду</li> <li>Компенсация переезда будет обсуждаться индивидуально c каждым кандидатом</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт работы в команде на ведущих ролях</li> <li>Уверенное знание языка C# и .NET Framework</li> <li>Знание и понимание принципов ООП и ООД, умение применять на практике</li> <li>Опыт создания веб-приложений на платформе ASP.NET (WebAPI, MVC)</li> <li>Понимание принципов построения REST-сервисов</li> <li>Опыт работы с реляционными СУБД. Опыт использования ORM</li> <li>Опыт написания юнит-тестов (Test Driven Development)</li> <li>Желание проявлять инициативу и брать на себя ответственность</li> <li>Высшее образование</li> </ul> <p><strong>Дополнительно будет плюсом:</strong></p> <ul> <li>Опыт развёртывания и настройки систем CI/CD</li> <li>Опыт разработки распределенных и высоконагруженных систем (SOA, Microservices)</li> <li>Опыт разработки под .NET Core 2</li> <li>Опыт применения доменных моделей проектирования и архитектуры</li> <li>Опыт использования NoSQL баз данных</li> <li>Знание и применение 12 факторов в разработке и развертывании контейнеров Docker в Kubernetes</li> <li>Опыт работы с очередями сообщений (RabbitMQ)</li> <li>Наличие собственных публикаций и разработок, блогов по профилю</li> <li>Опыт работы в финансовых и страховых компаниях</li> <li>Понимание гибких методик разработки ПО (Scrum, Kanban) и принципов, лежащих в их основе</li> </ul> <p> </p> <p> </p>",Полная занятость,Полный день,От 3 до 6 лет,|Teamleading|Kanban|ASP.NET|C#|REST|NoSQL|ООП|MVC|WCF,6.0,101000.0,3.0,130000.0,ведущий .net разработчик,Опыт работы в команде на ведущих ролях. Уверенное знание языка C# и .NET Framework. Знание и понимание принципов ООП и...,Активно участвовать в организации работы команды разработчиков. Непосредственно участвовать в разработке проектов. Давать оценку и проводить мозговые штурмы задач совместно...,18,.net
Новосибирск,МодульБанк,2019-11-28T16:45:50+0300,"<p>Привет!</p> <p>Это Модульбанк – любимый банк предпринимателей. Мы собрали команду единомышленников, чтобы создавать полезные продукты и услуги на стыке банковских технологий и финтеха.</p> <p>Если ты открытый, позитивный, тебе интересны инновации и новые продукты, у нас есть предложение:</p> <p>Присоединяйся к нашей команде в качестве <strong>Middle или Senior .NET, C# Developer</strong>, который встанет у истоков интересного<strong> проекта интернет-эквайринг</strong>, поможет воплощать в реальность все те новые вещи, о которых мы пишем.</p> <p><strong>Каким мы тебя видим:</strong></p> <ul> <li>Ты имеешь опыт разработки API для веб и мобильных приложений;</li> <li>Готов лично взяться за создание самого лучшего на рынке банковского приложения, которое полюбят клиенты;</li> <li>Для тебя нет невыполнимых задач;</li> <li>Ты любишь небольшие команды, где решения принимаются «на лету», а бюрократия сведена к минимуму;</li> <li>Отлично знаешь .NET, C#;</li> <li>Знаешь RabbitMQ, принципы и практический опыт применения ООП, SOLID;</li> <li>Имеешь опыт использования технологий ASP.NET Web API;</li> <li>Имеешь опыт работы backend разработчиком не менее 3-х лет;</li> </ul> <p><strong>Совсем огонь, если ты:</strong></p> <ul> <li>Умеешь писать тесты;</li> <li>Уровень английского для свободного чтения технической документации;</li> <li>Имеешь представление о гибких методологиях Agile (Scrum, Kanban);</li> <li>Хочешь прокачать себя в микросервисной архитектуре.</li> </ul> <p>Если все, что выше, про тебя, то скорее всего ты тот, кого мы ищем. Поэтому просто жми кнопку “Откликнуться”</p> <p><strong>М</strong><strong>ы предлагаем:</strong></p> <p>-Свободный график или удалённую работу</p> <p>-Обучение за счёт компании</p> <p>-Интересные проекты, нестандартные задачи</p> <p>-Конкурентную заработную плату</p> <p>-Современный уютный офис с духом стартапа</p> <p>-Корпоративную библиотеку</p> <p>-ДМС (после испытательного срока)</p> <p> </p> <p>Мы хотим работать с лучшими из лучших и готовы идти на многое ради этого.</p>",Полная занятость,Полный день,От 1 года до 3 лет,Без ключевых навыков,3.0,101000.0,1.0,100000.0,middle senior .net с# разработчик,"Ты имеешь опыт разработки API для веб и мобильных приложений. Отлично знаешь .NET, C#. Знаешь RabbitMQ, принципы и практический опыт...",Без обязанностей,22,.net
Новосибирск,2ГИС,2019-11-26T12:24:45+0300,"<p>Ищем коллегу-программиста в <strong>команду разработки внутренних продуктов, предназначенных для подготовки и публикации данных</strong> для внешних продуктов 2ГИС.</p> <p>Мы - основа интеграций 2ГИС!</p> <p>Мы - те, кто берет отовсюду все, что может и создает единый вкусный пакет для конечных продуктов от онлайна до мобилок!</p> <p>Мы - пограничники, которые стоят на рубеже двух миров: энтерпрайза и конечных пользователей!</p> <p>Если ты любишь много взаимодействовать с разными источниками данных, командами, отделами, готов с головой погрузиться в мир интеграций, делать все это быстрым, надежным и качественным, то мы очень ждем тебя!</p> <p>Также наша команда занимается разработкой еще нескольких продуктов, предназначенных для управления настройками обработки данных, проверки уже сформированных пакетов, публикации их на боевые сервера.</p> <p><strong>Мы ждем от тебя:</strong></p> <ul> <li>Знания зыка C#, платформы .NET Framework, среды разработки MS Visual Studio;</li> <li>Понимания принципов ООП и ООД, умение применять эти принципы на практике;</li> <li>Знания языка SQL, опыт работы с MS SQL Server;</li> <li>Умения работать в команде, нацеленность на результат, желание развиваться.</li> </ul> <p><strong>Немного об R&amp;D 2ГИС:</strong></p> <p>В Новосибирске у нас два больших офиса: этаж в Технопарке и одиннадцать этажей в Сан-Сити. Ты будешь работать в Сан-Сити. У нас нет дресс-кода и строгого графика. Кто-то приходит в 9, кто-то в 10, а кто-то когда удобно ему и команде. Главное, чтобы ты выполнял задачи в срок и был на связи с коллегами. Заработную плату готовы обсуждать индивидуально.</p>",Полная занятость,Полный день,От 1 года до 3 лет,|.NET Framework|C#|ООП|MS SQL|MS Visual Studio,3.0,101000.0,1.0,122120.0,разработчик .net с#,"Знания зыка C#, платформы .NET Framework, среды разработки MS Visual Studio. Понимания принципов ООП и ООД, умение применять эти принципы...","Ищем коллегу-программиста в команду разработки внутренних продуктов, предназначенных для подготовки и публикации данных для внешних продуктов 2ГИС.",25,.net
Новосибирск,Студия Разработки,2019-11-22T08:16:18+0300,"<p><strong>Обязанности:</strong></p> <ul> <li>Разработка и поддержка нескольких проектов со стеком архитектуры ASP.NET C#, MVC, MS SQL</li> <li>Участие в архитектурных решениях проекта.</li> <li>Оценка и декомпозиция задач.</li> <li>Ревью кода и решений.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Общий опыт разработки – 5+ лет</li> <li>C# / ASP.NET MVC / MS SQL</li> <li>Понимание принципов ООП и MVC</li> <li>Уверенное владение SQL-запросами, умение оптимизировать запросы</li> <li>JavaScript (jQuery, Angular, или любой другой framework)</li> <li>Участие в крупных enterprise проектах</li> <li>Умение работать с системами контроля версий (GIT)</li> </ul> <p><strong>Желательные</strong> (будут плюсом при рассмотрении кандидатов):</p> <ul> <li>Умение разобраться с чужим кодом, рефакторинг старого кода</li> <li>Знание микросервисной архитектуры</li> <li>ASP.NET Core</li> <li>Service Fabric</li> <li>RabbitMq</li> <li>Мобильные приложения (IOS, Android, Xamarin)</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Возможность профессионального и карьерного развития в компании.</li> <li>Заработную плату обсуждаем с финальным кандидатом</li> <li>Официальное трудоустройство согласно ТК РФ с первого дня.</li> <li>Место работы: г. Новосибирск, 5 мин. от ст.м. Октябрьская</li> <li>График работы: пятидневная рабочая неделя с 9-00 до 18-00</li> </ul>",Полная занятость,Полный день,От 3 до 6 лет,Без ключевых навыков,6.0,101000.0,3.0,100000.0,с# .net разработчик,Общий опыт разработки – 5+ лет. C# / ASP.NET MVC / MS SQL. Понимание принципов ООП и MVC. Уверенное владение SQL-запросами...,"Разработка и поддержка нескольких проектов со стеком архитектуры ASP.NET C#, MVC, MS SQL. Участие в архитектурных решениях проекта. ",29,.net
Новосибирск,Bacup IT,2019-11-18T11:10:17+0300,"<p>Компании-разработчику ПО под Windows требуется C# программист.</p> <p>Ищем сотрудника в команду, которая ведет разработку нового продукта для европейского рынка по заказу нашего немецкого партнера.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Участие в работе Scrum команды над улучшением существующих программных компонентов системы.</li> <li>Разработка новой функциональности от этапа планирования до реализации и написания тестов</li> </ul> <p><br /><strong><strong>Требования:</strong></strong></p> <ul> <li>Отличное знание С#, .Net 4.0 и опыт коммерческой разработки не менее 3 лет</li> <li> <p>Хороший опыт работы в Frontend разработке: ASP.NET и Web API, TypeScript, Angular, HTML, CSS.</p> </li> <li> <p> </p> <p>Опыт работы с многопоточностью (TPL, async / await, объекты синхронизации).</p> </li> <li>Знание SQL, опыт работы с ORM (желательно Entity Framework).</li> <li>Знание ООП, шаблонов проектирования</li> <li>Английский язык – разговорный</li> </ul> <p>Желательно:</p> <ul> <li> <p>Опыт работы с WPF, WCF (Prism)</p> </li> <li> <p>Иметь опыт работы или представление о C++, COM (чтобы в случае необходимости, корректировать текущий код).</p> </li> <li> <p> </p> <p>Иметь представление как работает Windows (окна, потоки, объекты синхронизации и т.д.) </p> </li> <li>Знание и практический опыт работы c DI-фреймворками (Unity, MEF, Autofac и т.д.)</li> <li>Опыт использования систем контроля версий</li> <li>Опыт участия в Agile разработках</li> <li>Умение быстро осваивать незнакомые технологии и применять их для решения задач</li> </ul> <p><br /><strong><strong>Условия: </strong></strong></p> <ul> <li>Работа в стабильной развивающейся компании. Со временем возможна релокация в Германию.</li> <li>Хорошие возможности для профессионального роста.</li> <li>Командная работа в дружном коллективе.</li> <li>Интересные и разнообразные задачи.</li> <li>Официальное трудоустройство, оплачиваемый отпуск и больничный.</li> <li>Офис компании расположен в центральном районе Новосибирска, недалеко от метро Маршала Покрышкина.</li> <li>Корпоративное изучение иностранных (английский, немецкий) языков.</li> <li>Компенсация фитнес-абонемента.</li> <li>Кофе, печенье, свежие фрукты ежедневно.</li> </ul>",Полная занятость,Полный день,От 3 до 6 лет,|С#|.Net 4.0|WPF|ASP.NET|Ajax|ORM|ООП,6.0,101000.0,3.0,150000.0,разработчик .net,"Отличное знание С#, .Net 4.0 и опыт коммерческой разработки не менее 3 лет. Хороший опыт работы в Frontend разработке...",Участие в работе Scrum команды над улучшением существующих программных компонентов системы. Разработка новой функциональности от этапа планирования до реализации и...,33,.net
Новосибирск,ВЕЛВЕТЕК Системз,2019-12-11T09:17:28+0300,"<p><strong>Velvetech – </strong>это международная компания с 15-летней историей разработки передовых программных и аппаратных продуктов для компаний по всему миру. Компания Velvetech Systems является официальным партнером Microsoft уровня Gold по компетенции Application Development.</p> <p><strong>Локации: </strong>офисы в Чикаго, Новосибирске и Омске.<br /><strong>Специализация: </strong>консультирование, разработка, внедрение и обслуживание ПО, а также аппаратного обеспечения: IoT, Blockchain, Machine Learning и др.<br /><strong>Инструменты: </strong>мы работаем с самыми современными технологиями, включая последние версии SQL Server, Visual Studio, ASP.NET MVC, EntityFramework, React, Angular, .net core, JIRA, Confluence, TeamCity, ReSharper, а также со многими другими языками и фреймворками.<br /><strong>Клиенты: </strong>крупные американские медицинские ассоциации; ведущие фармацевтические и энергетические компании; производители оборудования; трейдинговые и финансовые организации; страховые компании.<br /><strong>Коллектив: </strong>дружная команда профессионалов, в которой каждый добивается высоких результатов и профессионально растет не только благодаря своим собственным знаниям и навыкам, но и благодаря помощи и поддержке коллег.</p> <p>Мы внимательно следим за трендами в мире технологий и активно сотрудничаем со стартапами на таких прорывных направлениях как Blockchain, Machine Learning, Internet of Things, FPGA и AI.</p> <p><strong>Чего мы от Вас ждем:</strong></p> <ul> <li>желания решать задачи high-load и знания, что такое sharding;</li> <li>понимания, как добиться оптимальной производительности системы;</li> <li>умения проектировать масштабируемые модульные системы;</li> <li>готовность находить решения реальных задач бизнеса.</li> </ul> <p><strong>Требуются отличные знания и опыт применения:</strong></p> <ul> <li>C#, .NET Core</li> <li>СУБД: MS SQL/Postgres</li> <li>SQL, EF, Linq2SQL, другие ORM</li> <li>Современные UI Frameworks: Angular 2+/ReactJS/VueJS</li> <li>Frontend технологии: JavaScript/TypeScript, CSS/LESS/SASS</li> <li>Умение писать понятный и поддерживаемый код</li> <li>Понимание принципов SOLID и Clean Architecture</li> <li>Уверенная работа с Git и понимание Git Flow</li> <li>Сontinuous integration tools (TeamCity or Gitlab CI)</li> <li>Понимание принципов проектирования микросервисной архитектуры</li> <li>Хороший уровень владения английским языком и желание его совершенствовать</li> </ul> <p><strong>Плюсом будет:</strong></p> <ul> <li>Действующий сертификат Microsoft (MCSD)</li> <li>Unit Testing</li> <li>Docker / Kubernetes</li> <li>Node.js</li> <li>Mongo</li> <li>Опыт работы с очередями: RabbitMQ / Aws SQS SNS / etc</li> <li>Опыт работы с Cloud: Azure / Aws</li> <li>Практический опыт проектирования микросервисной архитектуры</li> <li>Опыт работы в терминале linux</li> </ul> <p><strong>Условия:</strong></p> <p>В нашей компании вы найдете массу возможностей для своего профессионального и карьерного роста, будете частью дружного коллектива, а также поучаствуете в создании востребованных продуктов, которыми реально пользуется огромное количество людей! А также, работа в Velvetech - это</p> <ul> <li>официальное трудоустройство, соблюдение ТК;</li> <li>возможность адаптировать рабочий график под себя;</li> <li>проектные премии;</li> <li>корпоративное обучение, курсы английского языка, сертификация от Microsoft за счет компании, бесплатный доступ на online learning platform (software/devops/project management/design/business);</li> <li>ДМС для сотрудников;</li> <li>компенсация занятий спортом;</li> <li>комфортный офис в двухэтажном здании (1 минута пешком от станции &quot;Сеятель&quot;). Сотрудники занимают кабинеты на 5-6 человек, есть несколько переговорных комнат и оборудованных кухонь (вкусный натуральный кофе, чай, молоко и печеньки включены). Рядом с офисом есть продуктовые магазины, на расстоянии 5 минут - две столовые. Для отдыха есть библиотека, настольный теннис и хоккей, турник и боксерская груша.</li> </ul>",Полная занятость,Гибкий график,От 3 до 6 лет,Без ключевых навыков,6.0,101000.0,3.0,122120.0,senior .net разработчик,"Желания решать задачи high-load и знания, что такое sharding. Понимания, как добиться оптимальной производительности системы. Умения проектировать масштабируемые модульные...","Локации: офисы в Чикаго, Новосибирске и Омске. Специализация: консультирование, разработка, внедрение и обслуживание ПО, а также аппаратного обеспечения: IoT, Blockchain...",10,.net
Новосибирск,Axmor,2019-11-29T17:37:37+0300,"<p>В нашу профессиональную команду Axmor Software нужен .NET разработчик с опытом работы в коммерческих проектах, с хорошим пониманием процесса разработки и типовых решений для web.</p> <p>Мы ищем человека, стремящегося профессионально развиваться и расти, добиваться результатов и участвовать в создании программных решений, которые используется для повышения качества жизни людей.</p> <p><strong>Задачи:</strong></p> <ul> <li>Разработка серверной и клиентской части веб-приложения.</li> <li>Обсуждение требований с аналитиками и архитекторам проекта.</li> <li>Оценка своих задач и планирование своей работы.</li> <li>Участие как в уже разрабатываемых, так и новых проектах.</li> <li>Работа в команде. Большинство проектов в компании ведутся по Agile методологии.</li> </ul> <p><strong>Проекты в команде:</strong></p> <p>1. Веб-приложение для фармацевтической компании - система хранения знаний, которая позволит вносить и хранить информацию по проводимым химическим реакциям внутри проектов, а также вести учёт расхода реагентов и других химических веществ.</p> <p>2. Веб-приложение для нужд диспетчеров флота заказчика. Оно позволит планировать маршруты судов, их загруженность рейсами, а так же собирать отчетность по итогам выполнения всех рейсовых заданий.</p> <p><strong>Навыки и опыт:</strong></p> <ul> <li>Общий опыт .NET разработки 2+ лет.</li> <li>Опыт работы с базами данных, в том числе NoSQL.</li> <li>Отличное знание React или другого фреймворка;</li> <li>Умение работать с современными инструментами программирования и совместной работы.</li> <li>Опыт работы в команде.</li> <li>Английский на уровне Intermediate.</li> </ul> <p><strong>Предлагаем:</strong></p> <ul> <li>Работу над сложными проектами в команде профессионалов.</li> <li>Гибкий график работы - время присутствия в офисе согласуется с руководителем и командой.</li> <li>Корпоративное обучение, участие сотрудников во внешних тренингах, семинарах, конференциях.</li> <li>Официальное трудоустройство, четыре недели оплачиваемого отпуска, частичную компенсацию абонемента в фитнес/спортивный клуб и обучения английскому языку.</li> <li>Комфортный офис в Академгородке с парковкой и транспортной доступностью.</li> </ul>",Полная занятость,Гибкий график,От 3 до 6 лет,|.NET Framework|C#|Git|.NET Core|PostgreSQL|AngularJS|Azure|AWS,6.0,101000.0,3.0,122120.0,разработчик .net,"Общий опыт .NET разработки 2+ лет. Опыт работы с базами данных, в том числе NoSQL. Отличное знание React или...",Разработка серверной и клиентской части веб-приложения. Обсуждение требований с аналитиками и архитекторам проекта. Оценка своих задач и планирование своей...,21,.net
Новосибирск,ЭЛСИ ГРУПП,2019-12-12T05:40:58+0300,"<p>Высокотехнологичная IT компания <strong>«ЭЛСИ Групп»</strong> открывает поиск на позицию <strong>.NET разработчика</strong>, для расширения своей команды и развития новых проектов.<br />Ориентируясь в работе на личностно-профессиональный подход, мы собрали команду, способную реализовать задачу практически любой сложности. Сегодня мы стремимся к покорению новых высот разработки IT проектов, и для достижения этой цели, вполне возможно, нам необходимы именно твои навыки! Подробнее о предстоящих челленджах читай ниже.</p> <p><strong>Наш основной стек технологий:</strong></p> <p>.NET Framework 4.6+, .Net Core, Web API, Entity Framework (Code First), CQRS, SignalR, MS Azure Service Fabric (SOA), MSSQL, Elasticsearch</p> <p><strong>Задачи:</strong></p> <p>- Поддержка существующих и создание новых веб-решений (основанных на микросервисной архитектуре).<br />- Постоянное командное взаимодействие с менеджерами проектов, аналитиками и front-end разработчиками.</p> <p><br /><strong>Требования:</strong></p> <p>- Знание C# 6.0<br />- Понимание ООП, паттернов ОО-проектирования, принципов SOLID.<br />- Опыт проектирования баз данных.<br />- Опыт работы с ORM-системами (Entity Framework или NHibernate).<br />- Понимание и опыт работы с реляционными СУБД (MSSQL Server: написание и оптимизация запросов).<br />- Опыт командной работы по Agile (Scrum).</p> <p><br /><strong>Будет преимуществом:</strong></p> <p>- Опыт работы с RabbitMQ.<br />- Опыт работы с SOA.<br />- Знания / опыт работы с Microsoft Azure Service Fabric.</p> <p> </p> <p><strong>Наши условия</strong>:</p> <ul> <li>ДМС (амбулаторное лечение + стоматология). Заключен договор с крупными и известными клиниками Новосибирска, возможность получать консультацию и наблюдаться у лучших врачей города.</li> <li>Постоянная динамика в профессиональном развитии.</li> <li>Развитая система наставничества и работа в условиях взаимопомощи между коллегами.</li> <li>Обсуждаемый график работы 5/2, стандартно 09.00-18.00 / 10.00-19.00 / 11.00-20.00.</li> <li>Отсутствие дресс-кода и жестких условий труда, кофе и чай в неограниченном количестве.</li> <li>2 комфортных оборудованных офиса в центре Новосибирска и в центре Академгородка.</li> <li>Насыщенная корпоративная жизнь - ежегодные корпоративы и тимбилдинги!</li> </ul> <p><strong>О нас:</strong></p> <p><strong>«ЭЛСИ Групп»</strong> это высокотехнологичная IT компания в составе международного холдинга<strong>.</strong> Наша основная цель – создание передовых технологий для внутренних и внешних заказчиков fintech отрасли, мы ведем как российские, так и зарубежные проекты.</p> <p>Энергичность, свежесть взглядов и стремление реализовать себя как в профессиональном, так и в личностном аспекте – это то, чего мы ждём от своих коллег и за что поощряем их.</p> <p>Если задачи и условия тебя устраивают, и тебе есть, что предложить компании – оставляй свой отклик, мы позвоним в течение первых 1-2 рабочих дней и начнем наше знакомство.</p>",Полная занятость,Полный день,От 1 года до 3 лет,|.NET|.NET Framework 4.6+|.NET Core|C#|RabbitMQ|MS SQL|SOLID|Entity Framework|ELK|Microsoft Azure Service Fabric|SOA|TeamCity,3.0,101000.0,1.0,90000.0,.net разработчик,"Знание C# 6.0. - Понимание ООП, паттернов ОО-проектирования, принципов SOLID. - Опыт проектирования баз данных. - Опыт работы с ORM-системами...","Поддержка существующих и создание новых веб-решений (основанных на микросервисной архитектуре). - Постоянное командное взаимодействие с менеджерами проектов, аналитиками и front...",9,.net
Новосибирск,ЕвразХолдинг,2019-12-10T05:10:37+0300,"<strong>Обязанности:</strong> <p>1) Разработка программного обеспечения для сложных ИС производственного назначения, порталов и web приложений</p> <p>2) Разработка мобильных приложений</p> <p>3) Участие в проектах внедрения MES систем, решений продуктов «Индустрия 4.0»</p> <p>4) Сопровождение внедренных ИС (выполнение запросов на изменение)</p> <p><strong>Требования:</strong></p> <p>1) Знание принципов объектно-ориентированного программирования</p> <p>2) Знание C#, ASP.NET, .NET\.NET Core, ASP.NET Web API</p> <p>3) Опыт работы с GIT и\или TFS</p> <p>4) Опыт разработки мобильных приложений</p> <p>5) Опыт работы с базами данных MS SQL, Oracle итп</p> <p>6) Приветствуется знание продуктов линейки MS SSAS\PBI\MIM\FIM, SharePoint, SPFx, JavaScript, PNP, Angular, Node.js, REACT</p> <p>7) Высшее техническое</p> <p>8) Иностранный язык: английский технический/разговорный</p> <p>9) Навыки владения ПК: профессионал</p> <p>10) Опыт работы в команде</p> <p>12) Личные качества: системное мышление, аналитические способности, ответственность</p> <p>​​​</p>",Полная занятость,Полный день,От 1 года до 3 лет,|Английский язык|MS SQL|Аналитическое мышление|HTML|Управление проектами|Работа в команде|JavaScript|Разработка ПО,3.0,101000.0,1.0,122120.0,разработчик .net,"1) Знание принципов объектно-ориентированного программирования. 2) Знание C#, ASP.NET, .NET\.NET Core, ASP.NET Web API. 3) Опыт работы с...","1) Разработка программного обеспечения для сложных ИС производственного назначения, порталов и web приложений. 2) Разработка мобильных приложений. 3) Участие в...",11,.net
Новосибирск,JetBrains,2019-12-02T13:11:19+0300,"<p>dotTrace и dotMemory — инструменты, которые позволяют находить проблемы производительности и потребления памяти в .NET-приложениях, умеют работать с гигантскими объемами данных и показывают их пользователю в удобном виде.</p> <p>Мы хотим сделать профилирование приложений проще и удобнее. Чтобы программисты во всем мире заботились не только о красоте кода, но и о поведении своей программы в runtime на ежедневной основе.</p> <p><strong>Мы хотим видеть тебя в своей команде, если ты:</strong></p> <ul> <li> <p>Пишешь на C#, C++, Java или любом другом языке со статической типизацией как минимум пять лет в коммерческом проекте.</p> </li> <li> <p>Пишешь на C# как минимум три года в коммерческом проекте.</p> </li> <li> <p>Хорошо понимаешь принципы ООП и современные парадигмы разработки (Dependency Injection, SOLID, модульное и интеграционное тестирование и т. д.).</p> </li> <li> <p>Умеешь оптимизировать и поддерживать чужой код так же хорошо, как и свой.</p> </li> <li> <p>Можешь и хочешь эффективно работать самостоятельно, без постоянного направления извне.</p> </li> <li> <p>Эффективно проводишь исследования.</p> </li> <li> <p>Умеешь работать в команде: открыт(а) для других точек зрения и можешь аргументированно отстаивать свою позицию.</p> </li> <li> <p>Готов(а) работать в распределенной команде.</p> </li> </ul> <p><strong>И особенно если ты:</strong></p> <ul> <li> <p>Имеешь опыт в создании архитектуры приложений.</p> </li> <li> <p>Знаком(а) с WPF, XAML, MVVM.</p> </li> <li> <p>Знаешь, как сделать профилирование производительности и памяти проще и интересней.</p> </li> </ul> <p><strong>Какие задачи нужно будет решать:</strong></p> <ul> <li>Писать новые фичи, включая написание кода на всех уровнях приложения, от DAL до GUI. У нас нет деления на backend и GUI разработчиков.</li> <li>Разрабатывать новые алгоритмы для анализа данных или автоматического поиска проблем.</li> <li>Поддерживать уже написанные алгоритмы и подсистемы.</li> <li>Писать много автоматических тестов.</li> <li>Принимать участие в архитектурных и UX-решениях.</li> </ul>",Полная занятость,Гибкий график,От 3 до 6 лет,Без ключевых навыков,6.0,101000.0,3.0,180000.0,senior software разработчик in .net profilers team,"DotTrace и dotMemory — инструменты, которые позволяют находить проблемы производительности и потребления памяти в .NET-приложениях, умеют работать с гигантскими объемами...","Писать новые фичи, включая написание кода на всех уровнях приложения, от DAL до GUI. У нас нет деления на backend...",19,.net
Новосибирск,Aurus,2019-12-10T08:09:41+0300,"<p>Aurus – разработчик ПО в области корпоративной связи и контакт-центров. Мы - технологический партнер Cisco и большинство наших решений предназначены для работы с коммуникационными платформами Cisco.</p> <p>Мы разрабатываем собственные решения, некоторые из которых не имеют аналогов в мире, и продаем лицензии среднему и крупному бизнесу. 75% компаний из рейтинга РБК 500 - уже наши клиенты и мы выходим на зарубежные рынки, запустив в 2018 представительство в Индии, а в 2019 – на Ближнем Востоке.</p> <p>Нас 30 человек, но мы делаем то, чем пользуются компании-лидеры и люди, которых вы видите каждый день по телевизору. Если ты хочешь добавить часть себя в эту историю, приходи знакомиться в Гуси Академпарка Академгородка Новосибирска.</p> <p>Сегодня мы расширяем отдел продаж на зарубежных рынках и приглашаем кандидатов на позицию <strong>ведущий .</strong><strong>Net разработчик</strong>.</p> <ul> <li><strong>Требования:</strong></li> <li>.NET,</li> <li>.NET Core</li> <li>Databases (T-SQL),</li> <li>Multithreading (общее понимание и опыт использования)</li> <li>Linq2Db,</li> <li>Entity Framework Core</li> <li>XML, CSV, JSON (общее понимание и опыт использования)</li> <li>Logging frameworks</li> </ul> <strong>Будет плюсом:</strong> <ul> <li>Работа с брокерами сообщений (RabbitMQ)</li> <li>Опыт работы с PostgreSQL или Firebird</li> <li>Опыт работы с UML,</li> <li>Опыт разработки на Angular 6/7/8 с использованием Material Design</li> </ul> <p>Если чувствуешь, что это про тебя или почти про тебя, высылай резюме и контакты.</p>",Полная занятость,Полный день,От 1 года до 3 лет,|C#|SQL|XML|UML|MS Visual Studio,3.0,101000.0,1.0,122120.0,.net разработчик,NET. .NET Core. Databases (T-SQL). Multithreading (общее понимание и опыт использования). Linq2Db. Entity Framework Core. ,Работа с брокерами сообщений (RabbitMQ).,11,.net
