city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish
Новосибирск,Ростелеком,2019-11-19T11:45:16+0300,"<p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>участие в роли разработчика в развитии общих сервисов и процессов для хранилища данных, состоящего из различных технологий</li> <li>проектировать базы данных и оптимизировать программные модули</li> <li>разрабатывать программные модули в Oracle PL/SQL</li> <li>разрабатывать Python модули для реализации ETL-процессов</li> </ul> <p> </p> <p><strong>Наши ожидания:</strong></p> <ul> <li>опыт разработки БД на СУБД Oracle (PLSQL)</li> <li>понимание принципов проектирования БД</li> <li>понимание принципов построения DWH</li> </ul> <p> </p> <p><strong>Желательно:</strong></p> <ul> <li>знание Python для разработки взаимодействия с базами данных</li> <li>опыт разработки ETL-процессов</li> <li>опыт работы с Informatica PowerCenter или Informatica Developer</li> <li>опыт работы со стеком Hadoop Hive QL</li> <li>опыт работы с СУБД GreenPlum</li> <li>опыт разработки bash-скриптов будет плюсом</li> <li>стремление осваивать новые технологии</li> <li>инициативность</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Работа с Hadoop (Hive) и БД Green Plum;</li> <li>Конкурентная заработная плата;</li> <li>Система бонусов по итогам работы за квартал и за год;</li> <li>Корпоративная мобильная связь;</li> <li>ДМС со стоматологией, скидки на страховку для детей и членов семьи.</li> </ul> <p> </p>",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,,1.0,,разработчик oraсle pl sql python,Опыт разработки БД на СУБД Oracle (PLSQL). Понимание принципов проектирования БД. Понимание принципов построения DWH. Знание Python для разработки взаимодействия...,"Участие в роли разработчика в развитии общих сервисов и процессов для хранилища данных, состоящего из различных технологий. Проектировать базы данных...",24
Новосибирск,Группа Компаний СТАРТЕКС,2019-12-12T09:09:07+0300,"<p>Команда разработки крупного федерального интернет-магазина ищет опытного back-end (SQL + Django) разработчика: более 100 Гб медиа-данных, 10+ тыс. уникальных посетителей в сутки, 10+ млн. записей в основной БД проекта.</p> <p>Развитая клиентская и администраторская часть, автоматизация работы в ERP-системе, интеграции с внешними сервисами, а так же ряд других интернет-проектов внутри холдинга - все это гарантирует разносторонние и сложные задачи.</p> <p> </p> <p><strong>Фронт работ:</strong></p> <ul> <li>участие во всем процессе разработки, начиная с проектирования web-приложений и сервисов, заканчивая итоговой реализацией в команде более 10 человек, включающей как опытных, так и молодых и перспективных;</li> <li>реализация и поддержка REST-сервера и WEB-API на его основе;</li> <li>решения прикладных задач проекта как на стороне back-end, как на SQL, так и на Django;</li> <li>интеграция сторонних, но проверенных решений и технологий: Redis, RabbitMQ, Docker и др.</li> <li>постоянная оптимизация существующего и внедрение нового функционала для крупного интернет-магазина и ряда других интернет-проектов компании, в том числе с использованием нейронных сетей, технологий CDN, анализа big data и т.д.</li> </ul> <p> </p> <p><strong>Требования:</strong></p> <ul> <li>опыт программирования в любой среде — от 5 лет;</li> <li>опыт программирования на Python — от 3 лет;</li> <li>умение работать с Git;</li> <li>отличные знания SQL вообще, и PostgreSQL, в частности;</li> <li>знание less/grunt, nodejs, react, openfire — будет дополнительным плюсом;</li> <li>умение соблюдать сроки, сигнализировать о проблемах и конструктивно обсуждать пути их решения.</li> </ul> <p> </p> <p><strong>Условия работы:</strong></p> <ul> <li>заработная плата выше рынка;</li> <li>работа в компании, которая растет каждый год уже более 10 лет;</li> <li>возможности для серьезного профессионального и личного роста;</li> <li>современная техника на рабочем месте;</li> <li>корпоративные мероприятия за счет компании;</li> <li>комфортное рабочее место, новый офис;</li> <li>иногородним поможем с переездом.</li> </ul>",Полная занятость,Полный день,От 3 до 6 лет,|Python|SQL|Git|Django Framework|Nginx|Redis|REST,6.0,120000.0,3.0,100000.0,middle senior python разработчик,Опыт программирования в любой среде — от 5 лет. Опыт программирования на Python — от 3 лет. Умение работать с Git. ,"Участие во всем процессе разработки, начиная с проектирования web-приложений и сервисов, заканчивая итоговой реализацией в команде более 10 человек...",1
Новосибирск,Grid Dynamics,2019-11-27T13:28:21+0300,"If you are excited about all aspects of modern engineering, from writing great code, to creating architectures, designing components, interacting with clients and delivering a working system to production, then you are the kind of person we are looking for. If you enjoy freedom and responsibility, creative thinking, leading and mentoring others, then join our team of world-class developers, QA engineers, DevOps engineers, architects, and managers. <p><strong>Responsibilities:</strong></p> <ul> <li>Participate in design, development, delivery, and support tools/dashboards to gather metrics and data for the data visualization tool</li> <li>Constantly improve software quality (evaluate and incorporate new libraries, tools, and technologies; code reviews; refactoring; testing; etc.)</li> <li>Analyze and improve application performance</li> <li>Search for simple and robust solutions to complex tasks</li> <li>Work in an Agile methodology environment where innovation, teamwork, and creativity are the keys to success</li> <li>Collaborate with a team of developers, QA engineers, analysts</li> </ul> <p><strong>Requirements:</strong></p> <ul> <li>Proven programming experience with Python, Go</li> <li>Experience in building and working with Django is a plus</li> <li>Proven experience working with databases and SQL</li> <li>Experience working with analytical databases like Vertica, MemSQL is a plus</li> <li>Proven experience in building Microservices and API endpoints</li> <li>Experience working with GRPC, REST preferred</li> <li>Strong understanding and knowledge of queuing systems like Kafka, RabbitMQ</li> <li>Strong understanding and knowledge of data structures and algorithms</li> <li>Good understanding of ETL</li> <li>Knowledge of working with Spark is a plus</li> <li>Experience working with Java, Scala is a plus</li> <li>Good understanding of data-driven web-based systems</li> <li>Familiarity with working in an Agile environment</li> </ul> <p><strong>We offer:</strong></p> <ul> <li>Opportunity to work on bleeding-edge projects</li> <li>Work with a highly motivated and dedicated team</li> <li>Competitive salary</li> <li>Flexible schedule</li> <li>Medical insurance</li> <li>Benefits program</li> <li>Corporate social events</li> <li>Long term business trip to the USA</li> </ul> <strong>About us:</strong><br /><br />Grid Dynamics is the engineering services company known for transformative, mission-critical cloud solutions for retail, finance and technology sectors. We architected some of the busiest e-commerce services on the Internet and have never had an outage during the peak season. Founded in 2006 and headquartered in San Ramon, California with offices throughout the US and Eastern Europe, we focus on big data analytics, scalable omnichannel services, DevOps, and cloud enablement.",Полная занятость,Полный день,От 3 до 6 лет,|Python|Django Framework|Java|SQL|SCALA,6.0,,3.0,,python engineer,"Proven programming experience with Python, Go. Experience in building and working with Django is a plus. Proven experience working with...","Participate in design, development, delivery, and support tools/dashboards to gather metrics and data for the data visualization tool. ",16
Новосибирск,DataArt,2019-12-10T19:16:02+0300,"<p><strong>Senior Python (Team Lead) Developer, Global Recorded Music Company (Санкт-Петербург)</strong></p> <p><strong>О работе</strong></p> <p>ВАКАНСИЯ ПРЕДУСМАТРИВАЕТ ВОЗМОЖНОСТЬ УДАЛЕННОЙ РАБОТЫ</p> <p>Наш клиент — конгломерат звукозаписывающих компаний с представительствами в 40 странах и штаб-квартирой в США.</p> <p>Планируется расширение команды и рост проектов компании. На очереди разработка инструментов процессинга новых исполнителей и треков, управление лицензиями и правами, маркетинг, A/R-деятельность. Проекты и приложения будут строиться вокруг концепции единой системы хранения данных. Это позволит формировать продукты, максимально соответствующие бизнес-целям.</p> <p>В новую техническую команду мы ищем специалиста, который будет влиять на выбор подходов с технической стороны и со стороны процессов.</p> <p><strong>Требования</strong></p> <ul> <li>Опыт программирования на Python не менее 3-х лет.</li> <li>Опыт и желание лидирования разработки в распределенных командах.</li> <li>Знание Django, Flask.</li> <li>Опыт создания архитектур приложений.</li> <li>Опыт создания клиент-серверных приложений, RESTful-сервисов.</li> <li>Разговорный английский.</li> </ul> <p><strong>Будет плюсом</strong></p> <ul> <li>Хорошее знание MySQL, DynamoDB.</li> <li>Опыт работы с HTML/CSS, JavaScript.</li> <li>Опыт работы с системами управления версиями (VCS): Git, Mercurial.</li> <li>Знание Аgile-методологий.</li> </ul> <p> </p> <p><strong>DATAART ПРЕДЛАГАЕТ:</strong></p> <ul> <li>Профессиональное развитие:<br />- Опытные коллеги готовы делиться знаниями.<br />- Возможность менять проекты, стек, пробовать себя в разных ролях.<br />- Более 150 внутренних курсов повышения квалификации.<br />- Изучение и практика английского: курсы, общение с коллегами и клиентами из разных стран.<br />- Поддержка докладчиков, выступающих на конференциях и встречах технологических сообществ.</li> <li>Возможность сосредоточиться на работе: отсутствие бюрократии и микроменеджмента, удобные корпоративные сервисы.</li> <li>Дружеская атмосфера, забота о комфорте специалистов.</li> <li>Гибкий график (есть присутственные часы), возможность работать удаленно по согласованию с коллегами.</li> <li>Возможность поработать в любом нашем центре разработки.</li> </ul>",Полная занятость,Гибкий график,От 1 года до 3 лет,,3.0,,1.0,,senior python разработчик global reсorded musiс сompany санкт петербург,"Опыт программирования на Python не менее 3-х лет. Опыт и желание лидирования разработки в распределенных командах. Знание Django, Flask. ","О работе. Планируется расширение команды и рост проектов компании. На очереди разработка инструментов процессинга новых исполнителей и треков, управление лицензиями...",3
Новосибирск,Интернет Лид,2019-12-10T23:09:02+0300,"<p> </p> <p><strong>Описание</strong></p> <p>Компания-разработчик программного продукта для сферы образования «Интернет Лид» приглашает на работу активных людей для долгосрочного сотрудничества, материального и профессионального роста на позицию python full-stack разработчика в удаленную команду.</p> <p><strong>О компании</strong></p> <p>С 2011 года ООО “Интернет Лид” занимается разработкой и внедрением веб-сервисов для системы образования. Команда имеет опыт более 9 лет в проектировании систем и работе с образовательными организациями и пользователями образовательных услуг.</p> <p><strong>О продукте</strong></p> <p>Информационная система «Мапа.рус» - веб-сервис и мобильное приложение для дошкольных организаций: аналитические, коммуникационные и CRM-инструменты для садов и центров развития (сотрудников и родителей).</p> <p><br /><strong>Требования к кандидату:</strong></p> <ul> <li>Опыт работы с Python/Django от 1 года;</li> </ul> <p> </p> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт работы с REST API;</li> <li>Знание Linux OS and Postgres DB;</li> <li>Опыт работа с Version Control Systems (Git);</li> <li>Хорошее знание HTML, CSS, JavaScript.</li> <li>Знакомство с PHP, MySQL, Wordpress.</li> <li>Опыт работы в команде;</li> <li>Хороший письменный и разговорный английский;</li> <li>Опыт в тестировании кода.</li> </ul> <p> </p> <p><strong>Наши условия работы:</strong></p> <ul> <li>Удаленная работа, частичная занятость с оговариваемым графиком или full-time ;</li> <li>Разносторонние интересные проекты;</li> <li>Развитие растущего многопользовательского сервиса.</li> </ul> <p> </p> <p> </p>",Полная занятость,Удаленная работа,От 1 года до 3 лет,|CSS|Git|Linux|PostgreSQL|JavaScript|MySQL|Django Framework|HTML|Python,3.0,100000.0,1.0,70000.0,python разработчик,Опыт работы с Python/Django от 1 года. Будет плюсом: Опыт работы с REST API. Знание Linux OS and Postgres...,"О продукте. Информационная система «Мапа.рус» - веб-сервис и мобильное приложение для дошкольных организаций: аналитические, коммуникационные и CRM-инструменты для садов...",3
Новосибирск,Кадровое агентство Алексея Сухорукова,2019-11-18T11:58:51+0300,"<p>Крупная финтех компания, работающая на международном валютном рынке более 10 лет, ищет в свой отдел разработки на Кипре (Лимассол) опытного программиста на Python.</p> <p>Компания является одним из лидеров не только валютного рынка, но и одним из крупнейших форекс-брокеров, производя свои собственные финансовые продукты и сервисы. Клиентами этих сервисов являются представители Европы, Азии, Ближнего Востока, стран СНГ и России, совершая ежемесячно сделки объемом в 250 млрд долларов.</p> <p>Отличительной особенностью компании является абсолютная забота о своих сотрудниках: начиная от обеспечения виз и релокации и заканчивая корпоративным баром с соками, кофе и коктейлями.</p> <p><strong>Вашей задачей будет:</strong></p> <ol> <li>Работа в команде разработчиков финансовых инструментов, создание высоконагруженных и отказоустойчивых систем, внутренних продуктов с использованием современных технологий.</li> </ol> <p><strong>От вас ожидают:</strong></p> <ol> <li> <p>Уверенное знание Python</p> </li> <li> <p>Знание PostgreSQL: сложные join, наследование таблиц, триггеры, оптимизация запросов</p> </li> <li> <p>Знание Linux на уровне разворачивания приложений и сервисов, сетевых протоколов</p> </li> <li> <p>Создание архитектуры баз данных, работа с большими объемами данных</p> </li> <li> <p>Участие в разработке HighLoad приложений, многопоточных приложений</p> </li> <li> <p>Организация и проведение unit-тестирования</p> </li> <li> <p>Проведение декомпозиции работ на задачи, оценка времени и сроков, определение критических точек.</p> </li> </ol> <p><strong>Плюсом будет следующий опыт:</strong></p> <ol> <li> <p>Опыт разработки с использованием Django</p> </li> <li> <p>Проектная работа в Jira, продвинутое использование Git</p> </li> <li> <p>WEB технологии: HTML, CSS, JavaScript, AJAX, DOM, jQuery, REST</p> </li> <li> <p>Опыт использования NoSQL</p> </li> <li> <p>Применение MapReduce</p> </li> <li> <p>Опыт разработки биллинговых систем, шлюзов для платёжных систем</p> </li> <li> <p>Участие в разработке мобильных клиент/сервер приложений</p> </li> <li> <p>Проведение нагрузочного тестирования</p> </li> </ol> <p><strong>Обязательно вам предоставят:</strong></p> <ol> <li> <p>Соразмерную опыту заработную плату</p> </li> <li> <p>Рабочую визу для сотрудника и визы для членов семьи</p> </li> </ol> <p><strong>Что вас ждет:</strong></p> <ol> <li> <p>Команда IT-профессионалов</p> </li> <li> <p>Сразу несколько интересных и сложных проектов</p> </li> <li> <p>Свобода в выстраивании собственного графика задач, главное - результат</p> </li> <li> <p>Понятные карьерные возможности: показатели и критерии профессионального роста</p> </li> <li> <p>Посещение профильных международных конференций</p> </li> </ol> <p><strong>И еще сверху много солидных плюшек:</strong></p> <ol> <li> <p>Корпоративный фитнес</p> </li> <li> <p>Оплачиваемая парковка</p> </li> <li> <p>50% скидка на изучение английского и греческого языков</p> </li> <li> <p>Медицинская страховка на сотрудника и членов его семьи</p> </li> <li> <p>Частичное возмещение расходов на стоматологические услуги и услуги офтальмолога</p> </li> <li> <p>Полное покрытие расходов на прививки детям до 2 лет</p> </li> <li> <p>Занятия йогой на крыше офиса с шикарным видом на море</p> </li> <li> <p>Развлечения - корпоративные аквабайки, спортивные и семейные мероприятия, веселые корпоративные праздники и многое другое.</p> </li> </ol> <p><strong>Почему стоит обратиться к нам?</strong></p> <p>✓Прежде всего наши услуги бесплатны для кандидатов!</p> <p>✓Мы более 10 лет занимаемся подбором IT-специалистов для крупнейших российских и международных компаний. А наш опыт по релокации новоиспеченных сотрудников за границу позволяет решать вопросы любого уровня сложности.</p> <p>✓Мы сотрудничаем с десятками компаний по всему миру. Мы знаем все о них. Мы знаем все о странах, в которые они ищут своих будущих сотрудников. Мы знаем все тонкости процессов рекрутинга в каждой из них.</p> <p>✓Мы умеем находить для них самых подходящих и по духу, и по техническим навыкам кандидатов.</p> <p>✓ Мы можем предложить вам выбор вакансий и работодателей в разных странах.</p> <p>✓И сможем помочь успешно трудоустроиться в той из них, которая больше всего нравится именно вам и на которую вы лучше всего подходите.</p> <p>✓Нет, мы не занимаемся тем, что даем шпаргалки и решаем за кандидатов тестовые задания. Но скажем, как лучше подготовиться к прохождению собеседований и решению технических задач.</p> <p>Отправляйте отклик прямо сейчас!</p>",Полная занятость,Полный день,От 3 до 6 лет,|Python|Linux|PostgreSQL|Unit Testing,6.0,3500.0,3.0,,python разработчик,"Уверенное знание Python. Знание PostgreSQL: сложные join, наследование таблиц, триггеры, оптимизация запросов. Знание Linux на уровне разворачивания приложений и сервисов...","Работа в команде разработчиков финансовых инструментов, создание высоконагруженных и отказоустойчивых систем, внутренних продуктов с использованием современных технологий. Создание архитектуры баз...",25
Новосибирск,Тензор,2019-11-18T09:25:01+0300,"<p>Систему СБИС придумали, создали и постоянно совершенствуют более 1000 разработчиков в 11 филиалах по стране. У нас есть фанаты дата-майнинга, эксперты в разработке кроссплатформенных приложений и высоконагруженных систем, разработчики мобильных, настольных и веб-приложений, специалисты по обработке, анализу и хранению больших массивов данных.</p> <p>На позиции ведущего программиста вы будете заниматься не просто кодированием, а управлением кодом, проектированием архитектуры систем. Причем не только и не столько своими руками, сколько руками команды. Вы сможете попробовать применить на практике любые методики управления, но от вас всегда будет требоваться результат. Чтобы руководить разработкой вы должны быть сами отличным разработчиком. И всегда стремится изучать новое.</p> <p><strong><em>Вам предстоит:</em></strong></p> <ul> <li>разрабатывать распределенные высоконагруженные информационные системы;</li> <li>разрабатывать объекты бизнес-логики и эффективные методы для доступа к данным;</li> <li>оптимизировать скорость обращения к данным.</li> </ul> <p><strong><em>Мы ждем от Вас:</em></strong></p> <ul> <li>владение Python на высоком уровне;</li> <li>знание ООП;</li> <li>знание паттернов проектирования и умение их применять;</li> <li>опыт работы с базами данных;</li> </ul> <p><em>Плюсом будет: </em></p> <ul> <li>знакомство с HTML, CSS, JavaScript.</li> </ul> <p><strong><em>Мы предлагаем:</em></strong></p> <ul> <li>заработную плату в зависимости от квалификации и уровня ответственности;</li> <li>премии от 5 до 20% по итогам работы за месяц;</li> <li>корпоративное обучение;</li> <li>перспективы карьерного и профессионального роста;</li> <li>ДМС после года работы в компании<em>;</em></li> <li>курсы английского языка;</li> <li>корпоративные праздники и различные совместные мероприятия, спортивные программы.</li> </ul>",Полная занятость,Гибкий график,От 3 до 6 лет,,6.0,245000.0,3.0,160000.0,ведущий python разработчик,Владение Python на высоком уровне. Знание ООП. Знание паттернов проектирования и умение их применять. Опыт работы с базами данных. ,Разрабатывать распределенные высоконагруженные информационные системы. Разрабатывать объекты бизнес-логики и эффективные методы для доступа к данным. Оптимизировать скорость обращения к...,25
Новосибирск,СКБ Контур,2019-12-05T08:31:07+0300,"<p>СКБ Контур — это 20 лет разработки, более 30 надежных и удобных для бизнеса программных продуктов, более 2 млн клиентов и 1 000 специалистов в IT.</p> <p>Каждый год бизнес вдохновляет нас на создание новых сервисов: сдача отчетности государству, документооборот с другими компаниями, автоматизация внутренних процессов, поиск полезной информации. В год мы запускаем не меньше трех новых проектов и развиваем инфраструктурную разработку.</p> <p> </p> <p><strong>О технологиях</strong></p> <p>Многие привыкли ассоциировать СКБ Контур с .NET-разработкой, но с 2017 года мы активно занимается развитием сервисов на других технологиях: Python, Java, Go, Kotlin, PHP, Swift и др.</p> <p>Количество задач растет, и мы ищем Python-разработчика в команду Контур.Банк.</p> <p> </p> <p><strong>Контур.Банк</strong></p> <p>Онлайн-банк для ИП и ЮЛ, способный работать и в интеграции с сервисами Контура, и как самостоятельный продукт.</p> <p>В команде разработки десять специалистов: ведущие разработчики, аналитик, проектировщик, тестировщик, менеджер разработки, менеджер проекта.</p> <p> </p> <p><strong>Чем предстоит заниматься?</strong></p> <ul> <li>Проработка архитектурных решений и разработка сервиса с «0»</li> <li>Разработка API для взаимодействия с frontend и мобильным приложением</li> <li>Разработка компонентов для взаимодействия с банковскими сервисами</li> <li>Разработка интеграции с продуктами Контура (Эльба, Бухгалтерия, Экстрен, Фокус)</li> </ul> <p> </p> <p><strong>Что ожидаем от вас?</strong></p> <ul> <li>Опыт разработки на Python от двух лет</li> <li>Опыт работы с Django, PostgreSQL, Redis, Docker</li> <li>Опыт разработки с single page application со стороны бэкенда</li> <li>Участие в продуктовой разработке будет плюсом</li> </ul> <p> </p> <p><strong>Технологии</strong><strong>: </strong>Python 3, Django, GraphQL, PostgreSQL, Redis, React, Docker, Kubernetes. Раздельные backend- и frontend-приложения.</p> <p> </p> <p><strong>Условия</strong><strong>: </strong></p> <ul> <li>Возможность поработать над проектами с гибким подходом к выбору технологий</li> <li>Возможность участвовать в принятии архитектурных решений и поработать над проектами с нуля</li> <li>Уровень заработной платы, который зависит от ваших технических знаний и навыков</li> <li>Поездки на IT-конференции, митапы, учебные курсы за счет компании</li> <li>Корпоративные мероприятия</li> <li>Гибкий график работы</li> <li>Помощь с переездом в Екатеринбург или удаленный формат работы</li> </ul>",Полная занятость,Удаленная работа,От 1 года до 3 лет,|Python|Django Framework|PostgreSQL|Redis|Разработка технических заданий,3.0,,1.0,,middle python разработчик,"Опыт разработки на Python от двух лет. Опыт работы с Django, PostgreSQL, Redis, Docker. Опыт разработки с single page application...",Проработка архитектурных решений и разработка сервиса с «0». Разработка API для взаимодействия с frontend и мобильным приложением. Разработка компонентов для...,8
Новосибирск,АйТи Мегастар,2019-12-11T10:01:50+0300,"<p><strong>Megastar </strong>— команда из более чем 50 специалистов, которая знает как делать IT/digital - продукты, предназначенные как широкой, так и узкоспециализированной аудитории.</p> <p>Лидеры внутренних команд компании — профессионалы со значительным опытом, контролирующие выполнение задач и отвечающие за здравый смысл происходящего.</p> <p>К каждой задаче мы относимся как к продукту, думая не только о её прямом выполнении, но и привнося собственную экспертизу, в том числе и в её постановку.</p> <p>Мы сделаем всё от нас зависящее, чтобы определить реальные цели наших партнеров и достичь их оптимальным способом.</p> <p>В связи с расширением, приглашаем в нашу активно развивающуюся IT компанию Python developer.</p> <p><strong>Мы предлагаем:</strong></p> <ul> <li>оформление по ТК РФ;</li> <li>гибкий график;</li> <li>команды профессионалов, искренне заинтересованных в развитии проектов, с продуктовым подходом;</li> <li>интересные проекты различной сложности;</li> <li>возможность профессионального и карьерного роста до Team/Tech Lead;</li> <li>достойный уровень заработной платы (обсуждается на собеседовании);</li> <li>безлимит чай, кофе, печеньки,корпоративы;</li> <li>удобная парковка с большим количеством парковочных мест;</li> <li>комфортные, стильные офисы в Новосибирске и Академгородке.</li> </ul> <p><strong>Необходимые навыки:</strong></p> <ul> <li>опыт разработки backend от 3 лет;</li> <li>уверенное знание Python;</li> <li>опыт использования REST API;</li> <li>опыт работы с любой из реляционных баз данных (Postgresql, MySql) и key-value хранилищами (Redis, MemCached);</li> <li>опыт интеграции с внешними сервисами;</li> <li>знание основных паттернов и алгоритмов;</li> <li>умение работать с GIT;</li> <li>уверенное использование командной строки linux;</li> <li>английский на уровне чтения технической документации (pre-intermediate);</li> <li>умение работы в команде.</li> </ul> <p> </p> <p><strong>Будет плюсом:</strong></p> <ul> <li>базовые знания систем виртуализации и контейнеризации;</li> <li>интерес к другим языкам программирования (Go, Php).</li> </ul> <p> </p> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>разработка backend части приложений с нуля и доработка существующих;</li> <li>архитектура баз данных;</li> <li>деплой приложений на тестовый и боевой сервер;</li> <li>настройка систем логирования.</li> </ul> <p> </p> <p><em><strong>Даже если Вы не нашли какой -то пункт у себя в резюме, мы все равно будем рады познакомиться и рассмотреть Вашу кандидатуру, поэтому смело откликайтесь, даем обратную связь! В случае, если мы не ответили Вам в течение 14 календарных дней, значит мы пока не можем предложить Вам дальнейшее взаимодействие и сотрудничество. Но! Мы сохраняем отклик на перспективу, на будущие проекты.</strong></em></p> <p><em>«Отправляя резюме на данную вакансию, Вы тем самым подтверждаете свое согласие на сбор, систематизацию, накопление, хранение, уточнение, использование, передачу, обезличивание, блокирование, уничтожение своих персональных данных в соответствии с п.3 ч.1 ст.3 Федерального закона от 27.07.2006г № 152-ФЗ «О персональных данных».</em></p>",Полная занятость,Полный день,От 1 года до 3 лет,|Python,3.0,130000.0,1.0,80000.0,python разработчик,Опыт разработки backend от 3 лет. Уверенное знание Python. Опыт использования REST API. Опыт работы с любой из реляционных баз...,Разработка backend части приложений с нуля и доработка существующих. Архитектура баз данных. Деплой приложений на тестовый и боевой сервер. ,2
Новосибирск,Akvelon,2019-12-11T18:18:28+0300,"<p><strong>Рассмотрим кандидатов для работы из офиса или удаленно во всех регионах России. Возможна релокация в США.</strong></p> <p>Мы ищем<strong> Senior Python</strong> разработчиков для работы над одним из клиентских проектов - крупнейшим в мире облачным сервисом, входящим в ТОП-5 облачных хранилищ 2019 года, которые смогут присоединиться к интернациональной команде разработчиков в Сан-Франциско и принять участие в работе над развитием и оптимизацией сервиса.</p> <p><strong>Что мы ожидаем от кандидатов:</strong></p> <ul> <li>Глубокое знание языков Python (и знание Go большой плюс)в контексте бэкенд-разработки;</li> <li>Опыт работы с JS, Bootstrap и Angular Frameworks;</li> <li>Опыт работы с Linux;</li> <li>Разговорый английский;</li> <li>Умение работать в территориально распределенной команде;</li> <li>Способность самостоятельно решать текущие задачи.</li> </ul> <p><strong>Приветствуются:</strong></p> <ul> <li>Опыт работы с вэб-стеком: TCP, load balancing, DNS;</li> <li>Огромным плюсом будет знание Golang + Bazel;</li> <li>Знание MySQL.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Действительно интересный проект, о котором не стыдно написать в резюме;</li> <li>Высокую заработную плату;</li> <li>Оплачиваемые отпуск и больничные;</li> <li>Гибкий график работы;</li> <li>Готовы продвигать вас и помогать в реализации как профессионалу;</li> <li>Рабочие командировки в США (Сиэтл, Сан-Франциско);</li> <li>Возможен переезд в штаты при желании.</li> </ul>",Полная занятость,Удаленная работа,От 3 до 6 лет,|Python|Go|Frontend|MySQL|AngularJS|Bootstrap|TCP/IP|DNS|Bazel|Golang,6.0,,3.0,,senior python разработчик,"Глубокое знание языков Python (и знание Go большой плюс)в контексте бэкенд-разработки. Опыт работы с JS, Bootstrap и Angular...",,2
Новосибирск,Атом Безопасность,2019-11-22T11:17:30+0300,"<p>Senior Python Developer / Python Developer, Python / Django разработчик, full-stack developer</p> <p>Компания «Атом Безопасность», российский разработчик программных решений в области информационной безопасности, приглашает в свою команду опытного full-stack разработчика со знанием Python/Django.<br />Полная занятость, полный рабочий день.</p> <p>Работа в офисе в Академгородке, график и удаленка по договоренности.</p> <p><strong>Опыт</strong></p> <ul> <li>Подтвержденный опыт работы разработчиком от 3-х лет;</li> <li>Подтвержденный опыт коммерческой разработки на Python от 2-х лет, Django от 1 года;</li> <li>Опыт кроссбраузерной и адаптивной вёрстки;</li> <li>Желателен опыт работы с Angular <strong>1.</strong></li> </ul> <p><strong>Знания и умения</strong></p> <ul> <li>Уверенное знание Python (brainbench &gt;= 4);</li> <li>Уверенное знание HTML5, CSS, JavaScript, jQuery;</li> <li>Уверенное знание SQL, знание специфики PostgreSQL будет плюсом;</li> <li>Уверенное владение Git, Linux на уровне продвинутого пользователя;</li> <li>Умение и навык разбираться в чужом коде;</li> <li>Навыки планирования и оценки сроков выполняемых работ;</li> <li>Понимание основных принципов и инструментов, обеспечивающих качество кода.</li> </ul> <p><strong>Ответственность и обязанности</strong></p> <ul> <li>Соблюдение практик и стандартов разработки подразделения (workflow, code review, инспекции);</li> <li>Разработка дизайна решения на основе требований, участие в формировании требований;</li> <li>Реализация программного кода на основе требований и дизайна решения;</li> <li>Поддержка и сопровождение разработанного кода, исправление дефектов в коде;</li> <li>Подготовка документации по разрабатываемой технологии \ функциональности;</li> <li>Самостоятельное выполнение сложных (требующих дополнительной декомпозиции) поставленных задач (контролируется только конечный результат).</li> </ul> <p><strong>Другие требования</strong></p> <ul> <li>Умение работать в команде;</li> <li>Личная стабильность;</li> <li>Английский технический.</li> </ul> <p><strong>Условия</strong></p> <ul> <li>Зарплата от 90 000, старшие от 120 000, согласно вашему профессиональному опыту;</li> <li>8-часовой рабочий день;</li> <li>Оклад + премии по результатам работы;</li> <li>Оформление по ТК РФ</li> <li>Работа в Академгородке, график и удаленка по договоренности.</li> </ul> <p><strong>О компании</strong></p> <p>Компания «Атом Безопасность», российский разработчик программных решений в области информационной безопасности, продвигает на российский рынок аналитическую систему мониторинга StaffCop Enterprise, позволяющую анализировать действия персонала за компьютерами с целью обеспечения информационной безопасности предприятия, обнаружения утечек конфиденциальных данных, расследования инцидентов, учета рабочего времени и оценки эффективности работы персонала.</p> <p>StaffCop | ООО &quot;Атом Безопасность&quot;Россия, Новосибирск, пр. Академика Коптюга</p> <ul> </ul>",Полная занятость,Гибкий график,От 3 до 6 лет,|Python|Django Framework|Git|jQuery|JavaScript|PostgreSQL|CSS|HTML|Linux|developer|разработчик|инженер,6.0,120000.0,3.0,90000.0,senior python разработчик python разработчик python django разработчик,"Подтвержденный опыт работы разработчиком от 3-х лет. Подтвержденный опыт коммерческой разработки на Python от 2-х лет, Django от...","Соблюдение практик и стандартов разработки подразделения (workflow, code review, инспекции). Разработка дизайна решения на основе требований, участие в формировании требований. ",21
